"lon","lat"
-93.2736746428571,44.9120466428571
-93.2707465714286,44.9120466428571
-93.2648904285714,44.9120466428571
-93.2736746428571,44.9148402857143
-93.2707465714286,44.9148402857143
-93.2678185,44.9148402857143
-93.2648904285714,44.9148402857143
-93.2736746428571,44.9176339285714
-93.2707465714286,44.9176339285714
-93.2678185,44.9176339285714
-93.2648904285714,44.9176339285714
-93.288315,44.9204275714286
-93.2853869285714,44.9204275714286
-93.2824588571429,44.9204275714286
-93.2795307857143,44.9204275714286
-93.2766027142857,44.9204275714286
-93.2736746428571,44.9204275714286
-93.2707465714286,44.9204275714286
-93.2678185,44.9204275714286
-93.2648904285714,44.9204275714286
-93.2853869285714,44.9232212142857
-93.2824588571429,44.9232212142857
-93.2795307857143,44.9232212142857
-93.2766027142857,44.9232212142857
-93.2736746428571,44.9232212142857
-93.2707465714286,44.9232212142857
-93.2678185,44.9232212142857
-93.2648904285714,44.9232212142857
-93.2853869285714,44.9260148571429
-93.2824588571429,44.9260148571429
-93.2795307857143,44.9260148571429
-93.2766027142857,44.9260148571429
-93.2736746428571,44.9260148571429
-93.2707465714286,44.9260148571429
-93.2678185,44.9260148571429
-93.2648904285714,44.9260148571429
-93.2853869285714,44.9288085
-93.2824588571429,44.9288085
-93.2795307857143,44.9288085
-93.2766027142857,44.9288085
-93.2736746428571,44.9288085
-93.2707465714286,44.9288085
-93.2678185,44.9288085
-93.2648904285714,44.9288085
-93.2619623571428,44.9288085
-93.2590342857143,44.9288085
-93.2561062142857,44.9288085
-93.2531781428571,44.9288085
-93.2502500714286,44.9288085
-93.2853869285714,44.9316021428571
-93.2824588571429,44.9316021428571
-93.2795307857143,44.9316021428571
-93.2766027142857,44.9316021428571
-93.2736746428571,44.9316021428571
-93.2707465714286,44.9316021428571
-93.2678185,44.9316021428571
-93.2648904285714,44.9316021428571
-93.2619623571428,44.9316021428571
-93.2590342857143,44.9316021428571
-93.2561062142857,44.9316021428571
-93.2531781428571,44.9316021428571
-93.2502500714286,44.9316021428571
-93.2853869285714,44.9343957857143
-93.2824588571429,44.9343957857143
-93.2795307857143,44.9343957857143
-93.2766027142857,44.9343957857143
-93.2736746428571,44.9343957857143
-93.2707465714286,44.9343957857143
-93.2678185,44.9343957857143
-93.2648904285714,44.9343957857143
-93.2853869285714,44.9371894285714
-93.2824588571429,44.9371894285714
-93.2795307857143,44.9371894285714
-93.2766027142857,44.9371894285714
-93.2736746428571,44.9371894285714
-93.2707465714286,44.9371894285714
-93.2678185,44.9371894285714
-93.2648904285714,44.9371894285714
-93.2853869285714,44.9399830714286
-93.2824588571429,44.9399830714286
-93.2795307857143,44.9399830714286
-93.2766027142857,44.9399830714286
-93.2853869285714,44.9427767142857
-93.2824588571429,44.9427767142857
-93.2795307857143,44.9427767142857
-93.2766027142857,44.9427767142857
-93.2853869285714,44.9455703571429
-93.2824588571429,44.9455703571429
-93.2795307857143,44.9455703571429
-93.2766027142857,44.9455703571429
