x,y,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ea_bachelors,ea_doctorate,ea_hsdiplomma,ea_masters,ea_profschool,foodstamp_no,foodstamp_yes,med_hh_income,total_asian,total_black,total_ea,total_employed,total_female,total_foodstamp,total_islander,total_labor_force,total_male,total_native,total_otherrace,total_pop,total_race,total_twoormore,total_unemployed,total_white,perc_unemployed,perc_ba_plus,perc_foodstamp,perc_female,perc_male,herfendahl,FID,BDNUM,Shape_STAr,Shape_STLe,SHAPE_Leng,SHAPE_Area,id
-93.26203483275961,44.93495872104633,27,053,009600,2,270530096002,Block Group 2,G5030,S,219466,0,+44.9358674,-093.2590099,266,4,127,38,0,331,59,47500,13,32,636,533,438,390,0,533,679,22,408,1117,1117,79,0,563,0,0.48427672955974843,0.15128205128205127,0.39212175470008953,0.6078782452999105,0.38880682606001976,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,269
-93.25948112721723,44.93637819229133,27,053,009600,2,270530096002,Block Group 2,G5030,S,219466,0,+44.9358674,-093.2590099,266,4,127,38,0,331,59,47500,13,32,636,533,438,390,0,533,679,22,408,1117,1117,79,0,563,0,0.48427672955974843,0.15128205128205127,0.39212175470008953,0.6078782452999105,0.38880682606001976,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,269
-93.25603942406109,44.935806145073414,27,053,009600,2,270530096002,Block Group 2,G5030,S,219466,0,+44.9358674,-093.2590099,266,4,127,38,0,331,59,47500,13,32,636,533,438,390,0,533,679,22,408,1117,1117,79,0,563,0,0.48427672955974843,0.15128205128205127,0.39212175470008953,0.6078782452999105,0.38880682606001976,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,269
-93.2582514936717,44.93712933882452,27,053,009600,2,270530096002,Block Group 2,G5030,S,219466,0,+44.9358674,-093.2590099,266,4,127,38,0,331,59,47500,13,32,636,533,438,390,0,533,679,22,408,1117,1117,79,0,563,0,0.48427672955974843,0.15128205128205127,0.39212175470008953,0.6078782452999105,0.38880682606001976,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,269
-93.26116339153761,44.93774661098942,27,053,009600,2,270530096002,Block Group 2,G5030,S,219466,0,+44.9358674,-093.2590099,266,4,127,38,0,331,59,47500,13,32,636,533,438,390,0,533,679,22,408,1117,1117,79,0,563,0,0.48427672955974843,0.15128205128205127,0.39212175470008953,0.6078782452999105,0.38880682606001976,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,269
-93.26118378816867,44.93476465095839,27,053,009600,2,270530096002,Block Group 2,G5030,S,219466,0,+44.9358674,-093.2590099,266,4,127,38,0,331,59,47500,13,32,636,533,438,390,0,533,679,22,408,1117,1117,79,0,563,0,0.48427672955974843,0.15128205128205127,0.39212175470008953,0.6078782452999105,0.38880682606001976,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,269
-93.25989874656,44.93517121782703,27,053,009600,2,270530096002,Block Group 2,G5030,S,219466,0,+44.9358674,-093.2590099,266,4,127,38,0,331,59,47500,13,32,636,533,438,390,0,533,679,22,408,1117,1117,79,0,563,0,0.48427672955974843,0.15128205128205127,0.39212175470008953,0.6078782452999105,0.38880682606001976,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,269
-93.25858070495049,44.935851051875304,27,053,009600,2,270530096002,Block Group 2,G5030,S,219466,0,+44.9358674,-093.2590099,266,4,127,38,0,331,59,47500,13,32,636,533,438,390,0,533,679,22,408,1117,1117,79,0,563,0,0.48427672955974843,0.15128205128205127,0.39212175470008953,0.6078782452999105,0.38880682606001976,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,269
-93.25638251978235,44.953871977577066,27,053,125800,2,270531258002,Block Group 2,G5030,S,239569,0,+44.9564408,-093.2549344,179,0,94,87,0,196,53,58950,113,225,519,425,443,249,0,433,328,40,61,771,771,27,8,305,0.018475750577367205,0.51252408477842,0.21285140562248997,0.5745784695201037,0.4254215304798962,0.27208755789052236,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,283
-93.25581271125851,44.957931561806745,27,053,125800,2,270531258002,Block Group 2,G5030,S,239569,0,+44.9564408,-093.2549344,179,0,94,87,0,196,53,58950,113,225,519,425,443,249,0,433,328,40,61,771,771,27,8,305,0.018475750577367205,0.51252408477842,0.21285140562248997,0.5745784695201037,0.4254215304798962,0.27208755789052236,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,283
