"lon","lat"
-93.2602535263158,44.9355274736842
-93.2578579473684,44.9355274736842
-93.255462368421,44.9355274736842
-93.2530667894737,44.9355274736842
-93.2506712105263,44.9355274736842
-93.2482756315789,44.9355274736842
-93.2602535263158,44.9369389473684
-93.2578579473684,44.9369389473684
-93.255462368421,44.9369389473684
-93.2530667894737,44.9369389473684
-93.2506712105263,44.9369389473684
-93.2482756315789,44.9369389473684
-93.2722314210526,44.9383504210526
-93.2698358421053,44.9383504210526
-93.2674402631579,44.9383504210526
-93.2650446842105,44.9383504210526
-93.2626491052632,44.9383504210526
-93.2602535263158,44.9383504210526
-93.2578579473684,44.9383504210526
-93.255462368421,44.9383504210526
-93.2530667894737,44.9383504210526
-93.2506712105263,44.9383504210526
-93.2482756315789,44.9383504210526
-93.2458800526316,44.9383504210526
-93.2434844736842,44.9383504210526
-93.2410888947368,44.9383504210526
-93.2386933157895,44.9383504210526
-93.2362977368421,44.9383504210526
-93.2339021578947,44.9383504210526
-93.2315065789474,44.9383504210526
-93.2722314210526,44.9397618947368
-93.2698358421053,44.9397618947368
-93.2674402631579,44.9397618947368
-93.2650446842105,44.9397618947368
-93.2626491052632,44.9397618947368
-93.2602535263158,44.9397618947368
-93.2578579473684,44.9397618947368
-93.255462368421,44.9397618947368
-93.2530667894737,44.9397618947368
-93.2506712105263,44.9397618947368
-93.2482756315789,44.9397618947368
-93.2458800526316,44.9397618947368
-93.2434844736842,44.9397618947368
-93.2410888947368,44.9397618947368
-93.2386933157895,44.9397618947368
-93.2362977368421,44.9397618947368
-93.2339021578947,44.9397618947368
-93.2722314210526,44.9411733684211
-93.2698358421053,44.9411733684211
-93.2674402631579,44.9411733684211
-93.2650446842105,44.9411733684211
-93.2626491052632,44.9411733684211
-93.2602535263158,44.9411733684211
-93.2578579473684,44.9411733684211
-93.255462368421,44.9411733684211
-93.2530667894737,44.9411733684211
-93.2506712105263,44.9411733684211
-93.2482756315789,44.9411733684211
-93.2458800526316,44.9411733684211
-93.2434844736842,44.9411733684211
-93.2410888947368,44.9411733684211
-93.2386933157895,44.9411733684211
-93.2362977368421,44.9411733684211
-93.2339021578947,44.9411733684211
-93.2722314210526,44.9425848421053
-93.2698358421053,44.9425848421053
-93.2674402631579,44.9425848421053
-93.2650446842105,44.9425848421053
-93.2626491052632,44.9425848421053
-93.2602535263158,44.9425848421053
-93.2578579473684,44.9425848421053
-93.255462368421,44.9425848421053
-93.2530667894737,44.9425848421053
-93.2506712105263,44.9425848421053
-93.2482756315789,44.9425848421053
-93.2458800526316,44.9425848421053
-93.2434844736842,44.9425848421053
-93.2410888947368,44.9425848421053
-93.2386933157895,44.9425848421053
-93.2362977368421,44.9425848421053
-93.2339021578947,44.9425848421053
-93.2315065789474,44.9425848421053
-93.2722314210526,44.9439963157895
-93.2698358421053,44.9439963157895
-93.2674402631579,44.9439963157895
-93.2650446842105,44.9439963157895
-93.2626491052632,44.9439963157895
-93.2602535263158,44.9439963157895
-93.2578579473684,44.9439963157895
-93.255462368421,44.9439963157895
-93.2530667894737,44.9439963157895
-93.2506712105263,44.9439963157895
-93.2482756315789,44.9439963157895
-93.2458800526316,44.9439963157895
-93.2434844736842,44.9439963157895
-93.2410888947368,44.9439963157895
-93.2386933157895,44.9439963157895
-93.2362977368421,44.9439963157895
-93.2339021578947,44.9439963157895
-93.2315065789474,44.9439963157895
-93.2722314210526,44.9454077894737
-93.2698358421053,44.9454077894737
-93.2674402631579,44.9454077894737
-93.2650446842105,44.9454077894737
-93.2626491052632,44.9454077894737
-93.2602535263158,44.9454077894737
-93.2578579473684,44.9454077894737
-93.255462368421,44.9454077894737
-93.2530667894737,44.9454077894737
-93.2506712105263,44.9454077894737
-93.2482756315789,44.9454077894737
-93.2458800526316,44.9454077894737
-93.2434844736842,44.9454077894737
-93.2410888947368,44.9454077894737
-93.2386933157895,44.9454077894737
-93.2362977368421,44.9454077894737
-93.2339021578947,44.9454077894737
-93.2315065789474,44.9454077894737
-93.2722314210526,44.9468192631579
-93.2698358421053,44.9468192631579
-93.2674402631579,44.9468192631579
-93.2650446842105,44.9468192631579
-93.2626491052632,44.9468192631579
-93.2602535263158,44.9468192631579
-93.2578579473684,44.9468192631579
-93.255462368421,44.9468192631579
-93.2530667894737,44.9468192631579
-93.2506712105263,44.9468192631579
-93.2482756315789,44.9468192631579
-93.2458800526316,44.9468192631579
-93.2434844736842,44.9468192631579
-93.2410888947368,44.9468192631579
-93.2386933157895,44.9468192631579
-93.2362977368421,44.9468192631579
-93.2339021578947,44.9468192631579
-93.2315065789474,44.9468192631579
-93.2722314210526,44.9482307368421
-93.2698358421053,44.9482307368421
-93.2674402631579,44.9482307368421
-93.2650446842105,44.9482307368421
-93.2626491052632,44.9482307368421
-93.2602535263158,44.9482307368421
-93.2578579473684,44.9482307368421
-93.255462368421,44.9482307368421
-93.2530667894737,44.9482307368421
-93.2506712105263,44.9482307368421
-93.2482756315789,44.9482307368421
-93.2458800526316,44.9482307368421
-93.2434844736842,44.9482307368421
-93.2410888947368,44.9482307368421
-93.2386933157895,44.9482307368421
-93.2362977368421,44.9482307368421
-93.2339021578947,44.9482307368421
-93.2315065789474,44.9482307368421
-93.2626491052632,44.9496422105263
-93.2602535263158,44.9496422105263
-93.2578579473684,44.9496422105263
-93.255462368421,44.9496422105263
-93.2530667894737,44.9496422105263
-93.2506712105263,44.9496422105263
-93.2482756315789,44.9496422105263
-93.2458800526316,44.9496422105263
-93.2434844736842,44.9496422105263
-93.2410888947368,44.9496422105263
-93.2602535263158,44.9510536842105
-93.2578579473684,44.9510536842105
-93.255462368421,44.9510536842105
-93.2530667894737,44.9510536842105
-93.2506712105263,44.9510536842105
-93.2482756315789,44.9510536842105
-93.2458800526316,44.9510536842105
-93.2434844736842,44.9510536842105
-93.2410888947368,44.9510536842105
-93.2602535263158,44.9524651578947
-93.2578579473684,44.9524651578947
-93.255462368421,44.9524651578947
-93.2530667894737,44.9524651578947
-93.2506712105263,44.9524651578947
-93.2482756315789,44.9524651578947
-93.2458800526316,44.9524651578947
-93.2434844736842,44.9524651578947
-93.2602535263158,44.953876631579
-93.2578579473684,44.953876631579
-93.255462368421,44.953876631579
-93.2530667894737,44.953876631579
-93.2506712105263,44.953876631579
-93.2482756315789,44.953876631579
-93.2458800526316,44.953876631579
-93.2434844736842,44.953876631579
-93.2602535263158,44.9552881052632
-93.2578579473684,44.9552881052632
-93.255462368421,44.9552881052632
-93.2530667894737,44.9552881052632
-93.2506712105263,44.9552881052632
-93.2482756315789,44.9552881052632
-93.2458800526316,44.9552881052632
-93.2434844736842,44.9552881052632
-93.2602535263158,44.9566995789474
-93.2578579473684,44.9566995789474
-93.255462368421,44.9566995789474
-93.2530667894737,44.9566995789474
-93.2506712105263,44.9566995789474
-93.2482756315789,44.9566995789474
-93.2458800526316,44.9566995789474
