"perc_white","perc_poverty"
0.354057591623037,0.282722513089005
0.69557167103842,0.12729517049838
0.406275358398702,0.413849066810928
0.69557167103842,0.12729517049838
0.27008547008547,0.291168091168091
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.309569377990431,0.244019138755981
0.69557167103842,0.12729517049838
0.709585933068633,0.063717148799395
0.693646649260226,0.190600522193211
0.375477880939377,0.251501911523758
0.354057591623037,0.282722513089005
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.750269493352497,0.18397412863816
0.604806408544726,0.243435692033823
0.27008547008547,0.291168091168091
0.801595937613348,0.0272034820457018
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.744751908396947,0.127862595419847
0.69557167103842,0.12729517049838
0.709585933068633,0.063717148799395
0.69557167103842,0.12729517049838
0.733078210954317,0.193733556565415
0.354057591623037,0.282722513089005
0.800604932526757,0.160539785946952
0.69557167103842,0.12729517049838
0.395604395604396,0.317682317682318
0.18360433604336,0.493224932249323
0.69557167103842,0.12729517049838
0.801595937613348,0.0272034820457018
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.801595937613348,0.0272034820457018
0.319538188277087,0.313499111900533
0.537674037674038,0.0999180999180999
0.395604395604396,0.317682317682318
0.69557167103842,0.12729517049838
0.888918205804749,0.0715039577836412
0.2486646884273,0.262314540059347
0.354057591623037,0.282722513089005
0.733078210954317,0.193733556565415
0.604806408544726,0.243435692033823
0.801595937613348,0.0272034820457018
0.69557167103842,0.12729517049838
0.325947521865889,0.0854227405247813
0.604806408544726,0.243435692033823
0.375477880939377,0.251501911523758
0.69557167103842,0.12729517049838
0.354057591623037,0.282722513089005
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
0.27008547008547,0.291168091168091
0.69557167103842,0.12729517049838
0.67584,0.20672
0.537674037674038,0.0999180999180999
0.69557167103842,0.12729517049838
0.375477880939377,0.251501911523758
0.709585933068633,0.063717148799395
0.69557167103842,0.12729517049838
0.349176470588235,0.216941176470588
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
0.801595937613348,0.0272034820457018
0.604806408544726,0.243435692033823
0.0222090025778307,0.551259171128297
0.69557167103842,0.12729517049838
0.18360433604336,0.493224932249323
0.501132759401903,0.17535115541459
0.69557167103842,0.12729517049838
0.908877721943049,0.130653266331658
0.354057591623037,0.282722513089005
0.604806408544726,0.243435692033823
0.604806408544726,0.243435692033823
0.659776536312849,0.139944134078212
0.649620801733478,0.194582881906826
0.395604395604396,0.317682317682318
0.69557167103842,0.12729517049838
0.947129909365559,0.0658610271903323
0.69557167103842,0.12729517049838
0.367647058823529,0.336525307797538
0.85746492985972,0.0265531062124248
0.69557167103842,0.12729517049838
0.631522611720632,0.163232539470163
0.354057591623037,0.282722513089005
0.368208092485549,0.315992292870906
0.319538188277087,0.313499111900533
0.69557167103842,0.12729517049838
0.947129909365559,0.0658610271903323
0.801595937613348,0.0272034820457018
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.319538188277087,0.313499111900533
0.537674037674038,0.0999180999180999
0.709585933068633,0.063717148799395
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
0.349176470588235,0.216941176470588
0.69557167103842,0.12729517049838
0.649620801733478,0.194582881906826
0.375477880939377,0.251501911523758
0.604806408544726,0.243435692033823
0.604806408544726,0.243435692033823
0.18360433604336,0.493224932249323
0.395604395604396,0.317682317682318
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.103908794788274,0.330618892508143
0.709585933068633,0.063717148799395
0.693646649260226,0.190600522193211
0.354057591623037,0.282722513089005
0.69557167103842,0.12729517049838
0.375477880939377,0.251501911523758
0.375477880939377,0.251501911523758
0.604806408544726,0.243435692033823
0.604806408544726,0.243435692033823
0.18360433604336,0.493224932249323
0.406275358398702,0.413849066810928
0.604806408544726,0.243435692033823
0.604806408544726,0.243435692033823
0.67584,0.20672
0.69557167103842,0.12729517049838
0.537674037674038,0.0999180999180999
0.67584,0.20672
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
0.0222090025778307,0.551259171128297
0.69557167103842,0.12729517049838
0.894407652685798,0.0349521707137601
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.635490394337715,0.241658240647118
0.262641509433962,0.412830188679245
0.733078210954317,0.193733556565415
0.18360433604336,0.493224932249323
0.604806408544726,0.243435692033823
0.604806408544726,0.243435692033823
0.733078210954317,0.193733556565415
0.349176470588235,0.216941176470588
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.27008547008547,0.291168091168091
0.69557167103842,0.12729517049838
0.27008547008547,0.291168091168091
0.305661688086141,0.438693990969087
0.604806408544726,0.243435692033823
0.223407407407407,0.376
NA,NA
0.262641509433962,0.412830188679245
NA,NA
0.804140127388535,0.202229299363057
0.604806408544726,0.243435692033823
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
0.800604932526757,0.160539785946952
0.69557167103842,0.12729517049838
0.771789269240107,0.728332119446468
0.603037974683544,0.302784810126582
0.85746492985972,0.0265531062124248
0.356518504742421,0.172772921703552
0.894407652685798,0.0349521707137601
0.69557167103842,0.12729517049838
0.537674037674038,0.0999180999180999
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.367647058823529,0.336525307797538
0.67584,0.20672
0.947129909365559,0.0658610271903323
0.609847198641766,0.332427843803056
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.947482014388489,0.0805755395683453
0.69557167103842,0.12729517049838
0.356518504742421,0.172772921703552
0.319538188277087,0.313499111900533
NA,NA
0.933825701624815,0.0124076809453471
0.69557167103842,0.12729517049838
0.2947086403215,0.306430006697924
0.69557167103842,0.12729517049838
0.395604395604396,0.317682317682318
NA,NA
0.947482014388489,0.0805755395683453
0.319538188277087,0.313499111900533
0.693646649260226,0.190600522193211
NA,NA
0.603037974683544,0.302784810126582
0.395604395604396,0.317682317682318
0.649620801733478,0.194582881906826
0.69557167103842,0.12729517049838
0.840177580466149,0.197188309285979
0.69557167103842,0.12729517049838
NA,NA
0.69557167103842,0.12729517049838
0.356518504742421,0.172772921703552
0.356518504742421,0.172772921703552
NA,NA
0.18360433604336,0.493224932249323
0.69557167103842,0.12729517049838
0.804140127388535,0.202229299363057
0.69557167103842,0.12729517049838
0.2947086403215,0.306430006697924
0.693646649260226,0.190600522193211
0.69557167103842,0.12729517049838
0.18360433604336,0.493224932249323
NA,NA
0.732846715328467,0.319343065693431
0.603037974683544,0.302784810126582
0.69557167103842,0.12729517049838
0.801595937613348,0.0272034820457018
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.801595937613348,0.0272034820457018
0.67584,0.20672
0.603037974683544,0.302784810126582
0.395604395604396,0.317682317682318
0.319538188277087,0.313499111900533
0.604806408544726,0.243435692033823
0.67584,0.20672
0.69557167103842,0.12729517049838
0.603037974683544,0.302784810126582
NA,NA
NA,NA
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.319538188277087,0.313499111900533
0.0222090025778307,0.551259171128297
0.69557167103842,0.12729517049838
0.395604395604396,0.317682317682318
0.69557167103842,0.12729517049838
0.262641509433962,0.412830188679245
0.604806408544726,0.243435692033823
0.103908794788274,0.330618892508143
0.67584,0.20672
0.85746492985972,0.0265531062124248
NA,NA
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.85746492985972,0.0265531062124248
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.2947086403215,0.306430006697924
0.604806408544726,0.243435692033823
0.309569377990431,0.244019138755981
0.395604395604396,0.317682317682318
0.604806408544726,0.243435692033823
0.894407652685798,0.0349521707137601
0.85746492985972,0.0265531062124248
0.709585933068633,0.063717148799395
0.85746492985972,0.0265531062124248
0.354057591623037,0.282722513089005
NA,NA
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.800604932526757,0.160539785946952
0.85746492985972,0.0265531062124248
0.659776536312849,0.139944134078212
0.69557167103842,0.12729517049838
0.375477880939377,0.251501911523758
0.603037974683544,0.302784810126582
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.786637931034483,0.0212823275862069
NA,NA
0.69557167103842,0.12729517049838
NA,NA
0.103908794788274,0.330618892508143
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.368208092485549,0.315992292870906
0.69557167103842,0.12729517049838
0.2947086403215,0.306430006697924
0.947129909365559,0.0658610271903323
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.697937131630648,0.138506876227898
0.804140127388535,0.202229299363057
0.604806408544726,0.243435692033823
0.305661688086141,0.438693990969087
0.319538188277087,0.313499111900533
0.804140127388535,0.202229299363057
0.604806408544726,0.243435692033823
0.604806408544726,0.243435692033823
0.947129909365559,0.0658610271903323
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.18360433604336,0.493224932249323
0.603037974683544,0.302784810126582
0.697937131630648,0.138506876227898
0.663685636856369,0.216260162601626
0.368208092485549,0.315992292870906
0.325947521865889,0.0854227405247813
0.697937131630648,0.138506876227898
0.305661688086141,0.438693990969087
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.514285714285714,0.119642857142857
0.69557167103842,0.12729517049838
0.947129909365559,0.0658610271903323
0.103908794788274,0.330618892508143
0.305661688086141,0.438693990969087
0.2486646884273,0.262314540059347
0.319538188277087,0.313499111900533
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.18360433604336,0.493224932249323
0.69557167103842,0.12729517049838
0.765156217670184,0.058762673287813
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.55901337021669,0.0979714153988013
0.69557167103842,0.12729517049838
0.663685636856369,0.216260162601626
0.69557167103842,0.12729517049838
0.947129909365559,0.0658610271903323
0.69557167103842,0.12729517049838
NA,NA
0.2486646884273,0.262314540059347
0.406275358398702,0.413849066810928
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
0.649620801733478,0.194582881906826
0.27008547008547,0.291168091168091
0.431241283124128,0.288702928870293
0.603037974683544,0.302784810126582
NA,NA
0.2486646884273,0.262314540059347
0.604806408544726,0.243435692033823
0.804140127388535,0.202229299363057
0.431241283124128,0.288702928870293
0.69557167103842,0.12729517049838
0.406275358398702,0.413849066810928
0.69557167103842,0.12729517049838
0.18360433604336,0.493224932249323
0.431241283124128,0.288702928870293
0.69557167103842,0.12729517049838
0.103908794788274,0.330618892508143
0.431241283124128,0.288702928870293
0.804140127388535,0.202229299363057
0.368208092485549,0.315992292870906
0.2947086403215,0.306430006697924
0.604806408544726,0.243435692033823
0.103908794788274,0.330618892508143
NA,NA
0.604806408544726,0.243435692033823
0.2947086403215,0.306430006697924
0.604806408544726,0.243435692033823
0.368208092485549,0.315992292870906
0.947129909365559,0.0658610271903323
0.368208092485549,0.315992292870906
0.27008547008547,0.291168091168091
0.69557167103842,0.12729517049838
0.663685636856369,0.216260162601626
0.514285714285714,0.119642857142857
0.85746492985972,0.0265531062124248
NA,NA
NA,NA
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.103908794788274,0.330618892508143
0.894407652685798,0.0349521707137601
0.501132759401903,0.17535115541459
0.69557167103842,0.12729517049838
0.804140127388535,0.202229299363057
0.69557167103842,0.12729517049838
0.85746492985972,0.0265531062124248
0.69557167103842,0.12729517049838
0.431241283124128,0.288702928870293
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.406275358398702,0.413849066810928
0.431241283124128,0.288702928870293
0.804140127388535,0.202229299363057
0.604806408544726,0.243435692033823
0.103908794788274,0.330618892508143
0.69557167103842,0.12729517049838
0.356518504742421,0.172772921703552
0.69557167103842,0.12729517049838
0.2947086403215,0.306430006697924
0.354057591623037,0.282722513089005
0.18360433604336,0.493224932249323
0.2486646884273,0.262314540059347
0.604806408544726,0.243435692033823
0.27008547008547,0.291168091168091
0.309569377990431,0.244019138755981
0.604806408544726,0.243435692033823
0.356518504742421,0.172772921703552
0.604806408544726,0.243435692033823
0.709585933068633,0.063717148799395
0.804140127388535,0.202229299363057
0.406275358398702,0.413849066810928
0.709585933068633,0.063717148799395
0.69557167103842,0.12729517049838
0.2486646884273,0.262314540059347
0.757770357051117,0.260981248394554
0.663685636856369,0.216260162601626
0.908877721943049,0.130653266331658
0.262641509433962,0.412830188679245
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
0.354057591623037,0.282722513089005
0.604806408544726,0.243435692033823
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.368208092485549,0.315992292870906
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.751243781094527,0.189883913764511
0.354057591623037,0.282722513089005
0.751243781094527,0.189883913764511
0.804140127388535,0.202229299363057
0.375477880939377,0.251501911523758
0.262641509433962,0.412830188679245
0.262641509433962,0.412830188679245
0.27008547008547,0.291168091168091
0.103908794788274,0.330618892508143
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
0.406275358398702,0.413849066810928
0.69557167103842,0.12729517049838
0.786637931034483,0.0212823275862069
0.751243781094527,0.189883913764511
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.356518504742421,0.172772921703552
0.709585933068633,0.063717148799395
NA,NA
0.69557167103842,0.12729517049838
0.262641509433962,0.412830188679245
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
NA,NA
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
0.604806408544726,0.243435692033823
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.262641509433962,0.412830188679245
0.103908794788274,0.330618892508143
0.693973083674664,0.124634289057929
0.319538188277087,0.313499111900533
0.431241283124128,0.288702928870293
0.69557167103842,0.12729517049838
0.514285714285714,0.119642857142857
NA,NA
0.103908794788274,0.330618892508143
0.69557167103842,0.12729517049838
NA,NA
0.693973083674664,0.124634289057929
0.103908794788274,0.330618892508143
0.693973083674664,0.124634289057929
0.69557167103842,0.12729517049838
0.18360433604336,0.493224932249323
0.103908794788274,0.330618892508143
0.69557167103842,0.12729517049838
0.721687638786084,0.185788304959289
0.721687638786084,0.185788304959289
0.2486646884273,0.262314540059347
0.69557167103842,0.12729517049838
0.103908794788274,0.330618892508143
0.693973083674664,0.124634289057929
0.395604395604396,0.317682317682318
0.604806408544726,0.243435692033823
0.103908794788274,0.330618892508143
0.103908794788274,0.330618892508143
0.2486646884273,0.262314540059347
0.69557167103842,0.12729517049838
0.85746492985972,0.0265531062124248
0.2947086403215,0.306430006697924
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.103908794788274,0.330618892508143
0.596530359355638,0.116480793060719
0.69557167103842,0.12729517049838
0.103908794788274,0.330618892508143
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.305661688086141,0.438693990969087
0.18360433604336,0.493224932249323
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.367647058823529,0.336525307797538
0.825940212150434,0.167309546769527
0.604806408544726,0.243435692033823
0.18360433604336,0.493224932249323
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.262641509433962,0.412830188679245
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.2947086403215,0.306430006697924
0.354057591623037,0.282722513089005
0.537674037674038,0.0999180999180999
0.375477880939377,0.251501911523758
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.354057591623037,0.282722513089005
0.604806408544726,0.243435692033823
0.18360433604336,0.493224932249323
0.733078210954317,0.193733556565415
0.733078210954317,0.193733556565415
0.406275358398702,0.413849066810928
0.709585933068633,0.063717148799395
0.69557167103842,0.12729517049838
0.2947086403215,0.306430006697924
0.514285714285714,0.119642857142857
0.2947086403215,0.306430006697924
0.947129909365559,0.0658610271903323
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.2486646884273,0.262314540059347
0.604806408544726,0.243435692033823
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.738035264483627,0.148110831234257
0.262641509433962,0.412830188679245
0.375477880939377,0.251501911523758
0.375477880939377,0.251501911523758
0.431241283124128,0.288702928870293
0.18360433604336,0.493224932249323
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.718138321009134,0.0887342322749021
0.262641509433962,0.412830188679245
0.596530359355638,0.116480793060719
0.709585933068633,0.063717148799395
0.604806408544726,0.243435692033823
0.604806408544726,0.243435692033823
0.851110038610039,0.154440154440154
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.947129909365559,0.0658610271903323
0.949171270718232,0.0116022099447514
0.718138321009134,0.0887342322749021
0.549989013403648,0.473082838936497
0.693973083674664,0.124634289057929
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.18360433604336,0.493224932249323
0.375477880939377,0.251501911523758
0.262641509433962,0.412830188679245
0.693973083674664,0.124634289057929
0.914758269720102,0.0551314673452078
0.721687638786084,0.185788304959289
0.383709273182957,0.305263157894737
0.69557167103842,0.12729517049838
0.394140409065782,0.255389718076285
0.705481906126836,0.250447868147617
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
0.734733756717147,0.115290669272106
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.721687638786084,0.185788304959289
0.69557167103842,0.12729517049838
0.375477880939377,0.251501911523758
0.825940212150434,0.167309546769527
0.103908794788274,0.330618892508143
0.375477880939377,0.251501911523758
NA,NA
0.69557167103842,0.12729517049838
0.18360433604336,0.493224932249323
0.604806408544726,0.243435692033823
0.604806408544726,0.243435692033823
0.604806408544726,0.243435692033823
NA,NA
0.69557167103842,0.12729517049838
0.898520710059172,0.0236686390532544
0.908877721943049,0.130653266331658
0.718138321009134,0.0887342322749021
0.69557167103842,0.12729517049838
0.356518504742421,0.172772921703552
0.103908794788274,0.330618892508143
0.733078210954317,0.193733556565415
0.262641509433962,0.412830188679245
0.734733756717147,0.115290669272106
0.69557167103842,0.12729517049838
0.488488907492675,0.0908329845123483
0.69557167103842,0.12729517049838
0.305661688086141,0.438693990969087
0.69557167103842,0.12729517049838
0.103908794788274,0.330618892508143
0.604806408544726,0.243435692033823
0.604806408544726,0.243435692033823
0.375477880939377,0.251501911523758
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
0.309569377990431,0.244019138755981
0.631522611720632,0.163232539470163
0.69557167103842,0.12729517049838
0.431241283124128,0.288702928870293
0.103908794788274,0.330618892508143
0.69557167103842,0.12729517049838
0.738035264483627,0.148110831234257
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.709585933068633,0.063717148799395
0.751243781094527,0.189883913764511
0.319538188277087,0.313499111900533
0.514285714285714,0.119642857142857
0.406275358398702,0.413849066810928
0.69557167103842,0.12729517049838
0.18360433604336,0.493224932249323
0.18360433604336,0.493224932249323
0.851110038610039,0.154440154440154
0.375477880939377,0.251501911523758
0.368208092485549,0.315992292870906
0.406275358398702,0.413849066810928
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.596530359355638,0.116480793060719
0.732846715328467,0.319343065693431
0.85746492985972,0.0265531062124248
0.721687638786084,0.185788304959289
0.406275358398702,0.413849066810928
NA,NA
0.488488907492675,0.0908329845123483
0.604806408544726,0.243435692033823
0.631522611720632,0.163232539470163
0.649620801733478,0.194582881906826
0.718138321009134,0.0887342322749021
0.69557167103842,0.12729517049838
0.18360433604336,0.493224932249323
0.69557167103842,0.12729517049838
0.697937131630648,0.138506876227898
0.2947086403215,0.306430006697924
0.845382365231926,0.134977016297534
0.604806408544726,0.243435692033823
0.103908794788274,0.330618892508143
0.375477880939377,0.251501911523758
0.356518504742421,0.172772921703552
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.27008547008547,0.291168091168091
0.368208092485549,0.315992292870906
0.305661688086141,0.438693990969087
0.604806408544726,0.243435692033823
0.604806408544726,0.243435692033823
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.18360433604336,0.493224932249323
0.431241283124128,0.288702928870293
0.69557167103842,0.12729517049838
0.262641509433962,0.412830188679245
NA,NA
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
0.262641509433962,0.412830188679245
0.103908794788274,0.330618892508143
0.375477880939377,0.251501911523758
0.604806408544726,0.243435692033823
0.537674037674038,0.0999180999180999
0.431241283124128,0.288702928870293
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.794623319787434,0.157549234135667
0.2486646884273,0.262314540059347
0.604806408544726,0.243435692033823
0.631522611720632,0.163232539470163
0.794623319787434,0.157549234135667
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.733078210954317,0.193733556565415
NA,NA
0.718138321009134,0.0887342322749021
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
0.262641509433962,0.412830188679245
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.794623319787434,0.157549234135667
0.69557167103842,0.12729517049838
0.262641509433962,0.412830188679245
NA,NA
0.501132759401903,0.17535115541459
0.908877721943049,0.130653266331658
0.794623319787434,0.157549234135667
0.69557167103842,0.12729517049838
0.103908794788274,0.330618892508143
0.103908794788274,0.330618892508143
0.55901337021669,0.0979714153988013
0.406275358398702,0.413849066810928
0.604806408544726,0.243435692033823
0.0222090025778307,0.551259171128297
NA,NA
0.375477880939377,0.251501911523758
0.69557167103842,0.12729517049838
0.262641509433962,0.412830188679245
0.631522611720632,0.163232539470163
0.69557167103842,0.12729517049838
0.431241283124128,0.288702928870293
0.368208092485549,0.315992292870906
0.18360433604336,0.493224932249323
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.488488907492675,0.0908329845123483
0.709585933068633,0.063717148799395
0.908877721943049,0.130653266331658
0.262641509433962,0.412830188679245
0.738035264483627,0.148110831234257
0.375477880939377,0.251501911523758
0.709585933068633,0.063717148799395
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
NA,NA
0.309569377990431,0.244019138755981
0.718138321009134,0.0887342322749021
0.262641509433962,0.412830188679245
0.663685636856369,0.216260162601626
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.356518504742421,0.172772921703552
0.69557167103842,0.12729517049838
0.609847198641766,0.332427843803056
0.69557167103842,0.12729517049838
0.908877721943049,0.130653266331658
0.69557167103842,0.12729517049838
0.262641509433962,0.412830188679245
0.103908794788274,0.330618892508143
0.69557167103842,0.12729517049838
0.933825701624815,0.0124076809453471
0.69557167103842,0.12729517049838
NA,NA
0.103908794788274,0.330618892508143
0.488488907492675,0.0908329845123483
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
0.305661688086141,0.438693990969087
0.69557167103842,0.12729517049838
0.18360433604336,0.493224932249323
NA,NA
0.69557167103842,0.12729517049838
0.305661688086141,0.438693990969087
0.537674037674038,0.0999180999180999
0.604806408544726,0.243435692033823
0.2947086403215,0.306430006697924
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.514285714285714,0.119642857142857
0.18360433604336,0.493224932249323
0.18360433604336,0.493224932249323
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.721687638786084,0.185788304959289
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.375477880939377,0.251501911523758
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.406275358398702,0.413849066810928
0.18360433604336,0.493224932249323
0.738035264483627,0.148110831234257
0.733078210954317,0.193733556565415
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
0.649620801733478,0.194582881906826
0.406275358398702,0.413849066810928
0.85746492985972,0.0265531062124248
0.69557167103842,0.12729517049838
0.549989013403648,0.473082838936497
0.537674037674038,0.0999180999180999
0.69557167103842,0.12729517049838
0.69557167103842,0.12729517049838
0.604806408544726,0.243435692033823
0.69557167103842,0.12729517049838
0.406275358398702,0.413849066810928
0.69557167103842,0.12729517049838
