"lon","lat"
-93.3148709861052,44.8990441801053
-93.3077522971579,44.8990441801053
-93.3006336082105,44.8990441801053
-93.2935149192631,44.8990441801053
-93.2863962303158,44.8990441801053
-93.2792775413684,44.8990441801053
-93.272158852421,44.8990441801053
-93.2650401634737,44.8990441801053
-93.2579214745263,44.8990441801053
-93.2508027855789,44.8990441801053
-93.2436840966316,44.8990441801053
-93.2365654076842,44.8990441801053
-93.2294467187368,44.8990441801053
-93.2223280297895,44.8990441801053
-93.2152093408421,44.8990441801053
-93.2080906518947,44.8990441801053
-93.3219896750526,44.9074998512106
-93.3148709861052,44.9074998512106
-93.3077522971579,44.9074998512106
-93.3006336082105,44.9074998512106
-93.2935149192631,44.9074998512106
-93.2863962303158,44.9074998512106
-93.2792775413684,44.9074998512106
-93.272158852421,44.9074998512106
-93.2650401634737,44.9074998512106
-93.2579214745263,44.9074998512106
-93.2508027855789,44.9074998512106
-93.2436840966316,44.9074998512106
-93.2365654076842,44.9074998512106
-93.2294467187368,44.9074998512106
-93.2223280297895,44.9074998512106
-93.2152093408421,44.9074998512106
-93.2080906518947,44.9074998512106
-93.2009719629474,44.9074998512106
-93.3219896750526,44.9159555223158
-93.3148709861052,44.9159555223158
-93.3077522971579,44.9159555223158
-93.3006336082105,44.9159555223158
-93.2935149192631,44.9159555223158
-93.2863962303158,44.9159555223158
-93.2792775413684,44.9159555223158
-93.272158852421,44.9159555223158
-93.2650401634737,44.9159555223158
-93.2579214745263,44.9159555223158
-93.2508027855789,44.9159555223158
-93.2436840966316,44.9159555223158
-93.2365654076842,44.9159555223158
-93.2294467187368,44.9159555223158
-93.2223280297895,44.9159555223158
-93.2152093408421,44.9159555223158
-93.2080906518947,44.9159555223158
-93.3219896750526,44.9244111934211
-93.3148709861052,44.9244111934211
-93.3077522971579,44.9244111934211
-93.3006336082105,44.9244111934211
-93.2935149192631,44.9244111934211
-93.2863962303158,44.9244111934211
-93.2792775413684,44.9244111934211
-93.272158852421,44.9244111934211
-93.2650401634737,44.9244111934211
-93.2579214745263,44.9244111934211
-93.2508027855789,44.9244111934211
-93.2436840966316,44.9244111934211
-93.2365654076842,44.9244111934211
-93.2294467187368,44.9244111934211
-93.2223280297895,44.9244111934211
-93.2152093408421,44.9244111934211
-93.2080906518947,44.9244111934211
-93.3219896750526,44.9328668645264
-93.3148709861052,44.9328668645264
-93.3077522971579,44.9328668645264
-93.3006336082105,44.9328668645264
-93.2935149192631,44.9328668645264
-93.2863962303158,44.9328668645264
-93.2792775413684,44.9328668645264
-93.272158852421,44.9328668645264
-93.2650401634737,44.9328668645264
-93.2579214745263,44.9328668645264
-93.2508027855789,44.9328668645264
-93.2436840966316,44.9328668645264
-93.2365654076842,44.9328668645264
-93.2294467187368,44.9328668645264
-93.2223280297895,44.9328668645264
-93.2152093408421,44.9328668645264
-93.2080906518947,44.9328668645264
-93.2009719629474,44.9328668645264
-93.3219896750526,44.9413225356316
-93.3148709861052,44.9413225356316
-93.3077522971579,44.9413225356316
-93.3006336082105,44.9413225356316
-93.2935149192631,44.9413225356316
-93.2863962303158,44.9413225356316
-93.2792775413684,44.9413225356316
-93.272158852421,44.9413225356316
-93.2650401634737,44.9413225356316
-93.2579214745263,44.9413225356316
-93.2508027855789,44.9413225356316
-93.2436840966316,44.9413225356316
-93.2365654076842,44.9413225356316
-93.2294467187368,44.9413225356316
-93.2223280297895,44.9413225356316
-93.2152093408421,44.9413225356316
-93.2080906518947,44.9413225356316
-93.2009719629474,44.9413225356316
-93.3219896750526,44.9497782067369
-93.3148709861052,44.9497782067369
-93.3077522971579,44.9497782067369
-93.3006336082105,44.9497782067369
-93.2935149192631,44.9497782067369
-93.2863962303158,44.9497782067369
-93.2792775413684,44.9497782067369
-93.272158852421,44.9497782067369
-93.2650401634737,44.9497782067369
-93.2579214745263,44.9497782067369
-93.2508027855789,44.9497782067369
-93.2436840966316,44.9497782067369
-93.2365654076842,44.9497782067369
-93.2294467187368,44.9497782067369
-93.2223280297895,44.9497782067369
-93.2152093408421,44.9497782067369
-93.2080906518947,44.9497782067369
-93.3219896750526,44.9582338778421
-93.3148709861052,44.9582338778421
-93.3077522971579,44.9582338778421
-93.3006336082105,44.9582338778421
-93.2935149192631,44.9582338778421
-93.2863962303158,44.9582338778421
-93.2792775413684,44.9582338778421
-93.272158852421,44.9582338778421
-93.2650401634737,44.9582338778421
-93.2579214745263,44.9582338778421
-93.2508027855789,44.9582338778421
-93.2436840966316,44.9582338778421
-93.2365654076842,44.9582338778421
-93.2294467187368,44.9582338778421
-93.2223280297895,44.9582338778421
-93.2152093408421,44.9582338778421
-93.2080906518947,44.9582338778421
-93.3219896750526,44.9666895489474
-93.3148709861052,44.9666895489474
-93.3077522971579,44.9666895489474
-93.3006336082105,44.9666895489474
-93.2935149192631,44.9666895489474
-93.2863962303158,44.9666895489474
-93.2792775413684,44.9666895489474
-93.272158852421,44.9666895489474
-93.2650401634737,44.9666895489474
-93.2579214745263,44.9666895489474
-93.2508027855789,44.9666895489474
-93.2436840966316,44.9666895489474
-93.2365654076842,44.9666895489474
-93.2294467187368,44.9666895489474
-93.2223280297895,44.9666895489474
-93.2152093408421,44.9666895489474
-93.2080906518947,44.9666895489474
-93.3219896750526,44.9751452200527
-93.3148709861052,44.9751452200527
-93.3077522971579,44.9751452200527
-93.3006336082105,44.9751452200527
-93.2935149192631,44.9751452200527
-93.2863962303158,44.9751452200527
-93.2792775413684,44.9751452200527
-93.272158852421,44.9751452200527
-93.2650401634737,44.9751452200527
-93.2579214745263,44.9751452200527
-93.2508027855789,44.9751452200527
-93.2436840966316,44.9751452200527
-93.2365654076842,44.9751452200527
-93.2294467187368,44.9751452200527
-93.2223280297895,44.9751452200527
-93.2152093408421,44.9751452200527
-93.2080906518947,44.9751452200527
-93.3148709861052,44.9836008911579
-93.3077522971579,44.9836008911579
-93.3006336082105,44.9836008911579
-93.2935149192631,44.9836008911579
-93.2863962303158,44.9836008911579
-93.2792775413684,44.9836008911579
-93.272158852421,44.9836008911579
-93.2650401634737,44.9836008911579
-93.2579214745263,44.9836008911579
-93.2508027855789,44.9836008911579
-93.2436840966316,44.9836008911579
-93.2365654076842,44.9836008911579
-93.2294467187368,44.9836008911579
-93.2223280297895,44.9836008911579
-93.2152093408421,44.9836008911579
-93.2080906518947,44.9836008911579
-93.3148709861052,44.9920565622632
-93.3077522971579,44.9920565622632
-93.3006336082105,44.9920565622632
-93.2935149192631,44.9920565622632
-93.2863962303158,44.9920565622632
-93.2792775413684,44.9920565622632
-93.272158852421,44.9920565622632
-93.2650401634737,44.9920565622632
-93.2579214745263,44.9920565622632
-93.2508027855789,44.9920565622632
-93.2436840966316,44.9920565622632
-93.2365654076842,44.9920565622632
-93.2294467187368,44.9920565622632
-93.2223280297895,44.9920565622632
-93.2152093408421,44.9920565622632
-93.2080906518947,44.9920565622632
-93.3148709861052,45.0005122333685
-93.3077522971579,45.0005122333685
-93.3006336082105,45.0005122333685
-93.2935149192631,45.0005122333685
-93.2863962303158,45.0005122333685
-93.2792775413684,45.0005122333685
-93.272158852421,45.0005122333685
-93.2650401634737,45.0005122333685
-93.2579214745263,45.0005122333685
-93.2508027855789,45.0005122333685
-93.2436840966316,45.0005122333685
-93.2365654076842,45.0005122333685
-93.2294467187368,45.0005122333685
-93.2223280297895,45.0005122333685
-93.2152093408421,45.0005122333685
-93.2080906518947,45.0005122333685
-93.3148709861052,45.0089679044737
-93.3077522971579,45.0089679044737
-93.3006336082105,45.0089679044737
-93.2935149192631,45.0089679044737
-93.2863962303158,45.0089679044737
-93.2792775413684,45.0089679044737
-93.272158852421,45.0089679044737
-93.2650401634737,45.0089679044737
-93.2579214745263,45.0089679044737
-93.2508027855789,45.0089679044737
-93.2436840966316,45.0089679044737
-93.2365654076842,45.0089679044737
-93.2294467187368,45.0089679044737
