"x","y"
-93.2724990871714,44.9796259399615
-93.2718830845334,44.9800647031563
-93.2290019945645,44.9627688377781
-93.2960787261124,45.0048225363862
-93.2524552827658,45.0099391209052
-93.2879890987383,44.9996854571894
-93.2764310284414,44.976807504401
-93.277025372698,44.978019222755
-93.2524552827658,45.0099391209052
-93.3114330166129,44.9915187508436
-93.2763263648293,44.9787944214381
-93.2719542373921,44.9824690658485
-93.2718830845334,44.9800647031563
-93.2719634055979,44.9816549707868
-93.2747730393625,44.9828265415692
-93.2880462917775,45.0304307204212
-93.2724990871714,44.9796259399615
-93.2880462917775,45.0304307204212
-93.2849036480454,45.0101163234646
-93.27881907925,44.9784071983187
-93.251652705433,44.9637795000376
0,0
-93.2960787261124,45.0048225363862
0,0
-93.2473414685007,45.0126689732804
-93.280022657339,44.9764626280241
-93.27881907925,44.9784071983187
-93.2719634055979,44.9816549707868
-93.27881907925,44.9784071983187
-93.2860127098918,44.9679836970436
-93.2724990871714,44.9796259399615
-93.2361707697207,44.9800090519022
-93.2873775454558,44.9609127272395
-93.2729901215771,44.9865544860055
-93.2849569163451,45.0157944772644
-93.2560142695809,44.9876465434437
-93.2702303676669,44.979295118553
-93.2696275882298,44.9449776346074
-93.2731406621507,44.9808082812327
-93.2718830845334,44.9800647031563
-93.3139817948904,44.9951728561731
-93.2509411463032,45.0064302000628
-93.2982792688768,44.9488110270098
-93.2625517482813,44.9667227454983
-93.2718830845334,44.9800647031563
-93.2718830845334,44.9800647031563
-93.27881907925,44.9784071983187
-93.2731162414497,44.981647575906
-93.314717953486,44.9744563316924
-93.2719595078078,44.980832637418
-93.2924350640986,45.0149304569557
-93.2670327919552,44.9608995657171
0,0
-93.2321315821822,44.925993956485
-93.2724990871714,44.9796259399615
-93.3075783367456,45.0005760752123
-93.2731406621507,44.9808082812327
-93.2734835311284,44.948354785617
0,0
-93.314717953486,44.9744563316924
-93.2728379595444,44.9492122060538
-93.2716992676667,45.0080359539214
0,0
-93.2873775454558,44.9609127272395
-93.2779287275309,44.9439412100435
-93.2471341840455,44.9713249155332
-93.2731162414497,44.981647575906
-93.2394934591919,44.9871363210699
-93.2724990871714,44.9796259399615
0,0
-93.2718830845334,44.9800647031563
-93.2924350640986,45.0149304569557
-93.2849569163451,45.0157944772644
0,0
-93.2879890987383,44.9996854571894
-93.2742837360104,44.9799862477143
-93.2473414685007,45.0126689732804
-93.2731406621507,44.9808082812327
-93.3075783367456,45.0005760752123
-93.2716992676667,45.0080359539214
-93.2731162414497,44.981647575906
-93.2895219794475,44.9996871601828
0,0
-93.2771853806164,44.9626889062849
-93.2873775454558,44.9609127272395
-93.2719595078078,44.980832637418
-93.2690129150983,44.9821365789334
-93.2718830845334,44.9800647031563
-93.2719595078078,44.980832637418
-93.2690129150983,44.9821365789334
-93.2575542883034,45.0058148959009
-93.2873775454558,44.9609127272395
-93.2734835311284,44.948354785617
-93.2670327919552,44.9608995657171
-93.27881907925,44.9784071983187
-93.2509411463032,45.0064302000628
-93.2724990871714,44.9796259399615
-93.2873775454558,44.9609127272395
0,0
0,0
-93.2719634055979,44.9816549707868
-93.2717965022113,44.9773668695508
-93.2670339939011,44.9591081790977
-93.2472586411366,44.9671752632523
-93.2719595078078,44.980832637418
-93.2728151396412,44.9440691673433
-93.2719595078078,44.980832637418
-93.2989832264627,45.0037208424171
-93.2781973579368,44.976944472966
-93.3004463988042,44.9889739895649
-93.2575542883034,45.0058148959009
-93.2729901215771,44.9865544860055
0,0
-93.27881907925,44.9784071983187
-93.2731406621507,44.9808082812327
-93.2701334098033,44.9861747661403
-93.2731406621507,44.9808082812327
-93.2731162414497,44.981647575906
-93.3006731156156,44.9968708136761
-93.27881907925,44.9784071983187
-93.3082359547375,45.0123520346437
-93.2734835311284,44.948354785617
-93.2753472954928,44.9775822613039
-93.2515771678974,44.990908680277
-93.2758156645055,44.9900980468202
-93.2813307633945,44.9513473684142
-93.2696169342105,44.9833389168797
-93.2801996748573,44.9996769619127
0,0
-93.2724990871714,44.9796259399615
-93.2719542373921,44.9824690658485
-93.2719634055979,44.9816549707868
-93.2860127098918,44.9679836970436
-93.2729901215771,44.9865544860055
-93.2331844373396,44.9477907824099
-93.2719595078078,44.980832637418
-93.3050687762184,45.0114174884427
-93.2873775454558,44.9609127272395
-93.27881907925,44.9784071983187
-93.2731162414497,44.981647575906
-93.2549314196762,44.9260319284227
0,0
-93.2719595078078,44.980832637418
0,0
-93.3000712830028,44.9914975693407
-93.2666646884029,44.9791239233928
-93.2731162414497,44.981647575906
-93.2731406621507,44.9808082812327
-93.2724990871714,44.9796259399615
-93.2719595078078,44.980832637418
-93.2620410793985,44.9483580496967
-93.2724990871714,44.9796259399615
-93.304440612188,44.99687473628
-93.3001940674308,44.9483649211752
-93.2731406621507,44.9808082812327
-93.2724990871714,44.9796259399615
-93.2347418761921,44.9492636612485
-93.2473414685007,45.0126689732804
-93.2753472954928,44.9775822613039
-93.2834078309264,45.008960332007
-93.2670327919552,44.9608995657171
-93.2473414685007,45.0126689732804
-93.280022657339,44.9764626280241
-93.27881907925,44.9784071983187
-93.2982792688768,44.9488110270098
-93.2666646884029,44.9791239233928
-93.2724990871714,44.9796259399615
-93.2895219794475,44.9996871601828
-93.2873775454558,44.9609127272395
-93.2347243006535,44.9510813477211
-93.2836661055538,44.9466000107337
-93.2611909820855,44.9591214573563
-93.3095556104326,45.0213705869819
-93.2347418761921,44.9492636612485
-93.2834078309264,45.008960332007
-93.27881907925,44.9784071983187
-93.2724990871714,44.9796259399615
-93.3031807690194,45.0141152823442
-93.2724990871714,44.9796259399615
-93.3001940674308,44.9483649211752
-93.3000712830028,44.9914975693407
-93.2834078309264,45.008960332007
-93.2448519637606,44.9572172973742
-93.2670327919552,44.9608995657171
-93.2731162414497,44.981647575906
-93.2666646884029,44.9791239233928
-93.2895219794475,44.9996871601828
-93.2719595078078,44.980832637418
-93.2886451590515,44.9609101408283
-93.2731406621507,44.9808082812327
-93.2731406621507,44.9808082812327
-93.2957751153093,45.0344661068878
-93.2742837360104,44.9799862477143
-93.2821848465323,44.948354568817
-93.2719634055979,44.9816549707868
-93.3001940674308,44.9483649211752
-93.2731406621507,44.9808082812327
0,0
-93.2448519637606,44.9572172973742
-93.267657218994,44.963317350773
-93.2731406621507,44.9808082812327
-93.280022657339,44.9764626280241
-93.2456906183334,44.9662071912617
-93.2880462917775,45.0304307204212
-93.3019825745339,44.9808671443791
-93.2873775454558,44.9609127272395
0,0
-93.2448519637606,44.9572172973742
-93.27881907925,44.9784071983187
-93.2473414685007,45.0126689732804
-93.2994320669995,44.9833796783733
-93.2724990871714,44.9796259399615
-93.2683172202164,44.9609000214697
-93.2742837360104,44.9799862477143
-93.2910535647861,45.0008674800142
-93.2994320669995,44.9833796783733
-93.2731162414497,44.981647575906
-93.3004463988042,44.9889739895649
-93.2987984888228,44.9826211134876
-93.2473414685007,45.0126689732804
-93.2537185655835,44.9546377145691
-93.304440612188,44.99687473628
-93.277025372698,44.978019222755
-93.3070130242423,44.9869900397628
0,0
-93.27881907925,44.9784071983187
-93.2994424470326,44.9922817237999
-93.2753472954928,44.9775822613039
-93.2537185655835,44.9546377145691
-93.3001940674308,44.9483649211752
-93.2620410793985,44.9483580496967
-93.2956742991816,45.0267043250761
-93.2719634055979,44.9816549707868
-93.2836661055538,44.9466000107337
-93.3031807690194,45.0141152823442
-93.2729901215771,44.9865544860055
0,0
0,0
-93.2717965022113,44.9773668695508
-93.2731406621507,44.9808082812327
-93.2717965022113,44.9773668695508
-93.2731162414497,44.981647575906
-93.2666646884029,44.9791239233928
-93.3004463988042,44.9889739895649
-93.2533957712575,44.9888665302459
-93.2734133628232,44.9413588501488
-93.2742956710273,44.9807814418241
-93.2473414685007,45.0126689732804
-93.2731406621507,44.9808082812327
-93.2729901215771,44.9865544860055
-93.2731406621507,44.9808082812327
-93.2987984888228,44.9826211134876
-93.2724990871714,44.9796259399615
-93.2731090693005,44.9791866752277
-93.2651062676918,44.9633237068864
-93.2994320669995,44.9833796783733
-93.245578671181,45.010389308505
-93.27881907925,44.9784071983187
-93.3000712830028,44.9914975693407
-93.2718830845334,44.9800647031563
-93.2956277925011,45.0230795920781
-93.2718830845334,44.9800647031563
-93.3075783367456,45.0005760752123
-93.2801996748573,44.9996769619127
-93.2895219794475,44.9996871601828
-93.2448519637606,44.9572172973742
-93.2763263648293,44.9787944214381
-93.2938436242608,45.0295595087863
-93.3082359547375,45.0123520346437
-93.2763263648293,44.9787944214381
-93.2956277925011,45.0230795920781
-93.277025372698,44.978019222755
-93.2970040564321,44.9488120804841
-93.2473414685007,45.0126689732804
-93.2625581164383,44.9622565767649
-93.2773026817279,44.9483554964159
-93.2724990871714,44.9796259399615
-93.2517999402064,44.9555371071775
-93.2193081880952,44.9726086607387
-93.2788078386308,44.9483470443941
-93.2814888956306,44.9718265262858
-93.3034371616763,44.9998316597249
-93.2781973579368,44.976944472966
-93.2731406621507,44.9808082812327
-93.2724990871714,44.9796259399615
-93.27881907925,44.9784071983187
-93.2818354018868,44.9996748276124
-93.274884949684,44.976060369822
-93.27881907925,44.9784071983187
-93.2719595078078,44.980832637418
-93.2724990871714,44.9796259399615
-93.2620410793985,44.9483580496967
-93.2731162414497,44.981647575906
-93.2719634055979,44.9816549707868
-93.2867928526986,44.9528496550153
-93.2925822602445,44.9957764697538
-93.2867928526986,44.9528496550153
-93.245578671181,45.010389308505
-93.3012588477236,45.0077890699314
-93.3034371616763,44.9998316597249
-93.3034371616763,44.9998316597249
-93.2938436242608,45.0295595087863
-93.3000712830028,44.9914975693407
-93.2718830845334,44.9800647031563
-93.277025372698,44.978019222755
-93.2625581164383,44.9622565767649
-93.2718830845334,44.9800647031563
-93.2549314196762,44.9260319284227
-93.2867928526986,44.9528496550153
-93.280022657339,44.9764626280241
-93.2731406621507,44.9808082812327
-93.2956277925011,45.0230795920781
-93.2773026817279,44.9483554964159
0,0
-93.2719595078078,44.980832637418
-93.3006112046245,44.9995352200623
-93.2719595078078,44.980832637418
-93.27881907925,44.9784071983187
0,0
-93.2731162414497,44.981647575906
-93.27881907925,44.9784071983187
-93.277025372698,44.978019222755
-93.2759247154894,44.9725101809971
-93.2731090693005,44.9791866752277
-93.3012895368686,44.9994523473321
-93.3007146959352,44.9881692062385
-93.2677281050531,44.917013503418
-93.2728379595444,44.9492122060538
-93.2987984888228,44.9826211134876
-93.2724990871714,44.9796259399615
-93.2993839846739,45.0140864549534
0,0
-93.3000712830028,44.9914975693407
-93.2719595078078,44.980832637418
0,0
-93.2695242891586,44.9251251890663
-93.3000712830028,44.9914975693407
-93.2677281050531,44.917013503418
-93.2581641599397,44.9782441907711
-93.2879897625933,45.0020332222356
-93.3000712830028,44.9914975693407
-93.2742956710273,44.9807814418241
-93.2767378947391,44.9715391364736
-93.2767378947391,44.9715391364736
-93.2473560382763,44.9559984412221
-93.2719595078078,44.980832637418
-93.3025799721642,44.9914984797244
-93.2695242891586,44.9251251890663
-93.2772919881828,44.9466597921107
-93.27881907925,44.9784071983187
-93.3007146959352,44.9881692062385
-93.3004463988042,44.9889739895649
-93.2493236604639,44.9483692126699
-93.2666646884029,44.9791239233928
-93.2701334098033,44.9861747661403
-93.3069606219185,44.9946897535077
-93.272736414883,44.9841069750268
-93.2718830845334,44.9800647031563
-93.3004463988042,44.9889739895649
-93.25949392258,44.9483593473178
-93.2731162414497,44.981647575906
-93.3004463988042,44.9889739895649
-93.2724990871714,44.9796259399615
-93.2731162414497,44.981647575906
-93.2719634055979,44.9816549707868
-93.2834078309264,45.008960332007
-93.2864725170615,45.0008595832668
-93.2724990871714,44.9796259399615
-93.2731406621507,44.9808082812327
-93.3152632057106,44.9915405250722
-93.2772709316725,44.9395397182111
-93.27881907925,44.9784071983187
-93.2895219794475,44.9996871601828
-93.2710170960231,44.9750630764936
-93.2724990871714,44.9796259399615
-93.2941097591468,45.0020532978034
-93.2731090693005,44.9791866752277
-93.2724990871714,44.9796259399615
-93.3069606219185,44.9946897535077
-93.2971717997434,44.995780345424
-93.2683246672501,44.9431843768972
-93.3012588477236,45.0077890699314
-93.2731406621507,44.9808082812327
-93.2724990871714,44.9796259399615
-93.2718830845334,44.9800647031563
-93.2971717997434,44.995780345424
-93.2795085982143,44.9779270057634
-93.2895219794475,44.9996871601828
-93.2473696935669,45.0084064100143
-93.2473599073202,45.0103775815736
-93.261092944447,44.9622593715997
-93.2957255795096,44.9496458170154
-93.2718830845334,44.9800647031563
-93.3069606219185,44.9946897535077
-93.297505314564,45.0221832403873
-93.3069606219185,44.9946897535077
-93.3001940674308,44.9483649211752
-93.27881907925,44.9784071983187
-93.2731406621507,44.9808082812327
-93.2473560382763,44.9559984412221
-93.2795085982143,44.9779270057634
-93.2764310284414,44.976807504401
-93.2731162414497,44.981647575906
-93.2665890421711,45.0131571781965
-93.3025200302802,45.0059920146785
-93.3050687762184,45.0114174884427
-93.3050687762184,45.0114174884427
-93.2994320669995,44.9833796783733
-93.2895219794475,44.9996871601828
-93.27881907925,44.9784071983187
-93.2731406621507,44.9808082812327
-93.2524375599035,44.9978032945073
-93.2956373586605,44.9997090475509
-93.2620173710615,44.9465448687068
-93.2982735187607,44.9496094513699
-93.27881907925,44.9784071983187
-93.2753472954928,44.9775822613039
-93.2531266548631,44.9889569691506
-93.2724990871714,44.9796259399615
-93.2742837360104,44.9799862477143
-93.3001940674308,44.9483649211752
-93.21340958853,44.9342596992031
-93.2562592590235,44.9983202296146
-93.2190016056652,44.9718384435011
-93.2695242891586,44.9251251890663
-93.2581641599397,44.9782441907711
-93.2708064087496,44.9816610382992
-93.2724990871714,44.9796259399615
-93.2864725170615,45.0008595832668
-93.3069451978451,45.0069152151947
-93.2956373586605,44.9997090475509
-93.2695242891586,44.9251251890663
-93.2197440452812,44.9483584820251
-93.2800804558427,44.9698630791359
-93.2417198258257,44.9627471041063
-93.2718830845334,44.9800647031563
-93.2766051659609,44.9513766762044
-93.2253882437546,44.8988124892079
-93.2749556821312,44.9817221473707
-93.2773219038783,44.9791533269257
-93.2423221614951,44.9479495455651
-93.2795085982143,44.9779270057634
-93.2731406621507,44.9808082812327
-93.2800804558427,44.9698630791359
-93.2731406621507,44.9808082812327
-93.3069451978451,45.0069152151947
-93.2772709316725,44.9395397182111
-93.3007146959352,44.9881692062385
-93.3069451978451,45.0069152151947
0,0
-93.2724990871714,44.9796259399615
-93.2895219794475,44.9996871601828
-93.2753472954928,44.9775822613039
-93.2802669550788,44.9781220808003
-93.2781973579368,44.976944472966
0,0
-93.2724990871714,44.9796259399615
-93.2715282032837,44.906098008393
-93.285652277952,44.972596640731
-93.2562592590235,44.9983202296146
-93.2724990871714,44.9796259399615
-93.2905400069213,45.0140226922239
-93.3019611721723,44.9893350447938
-93.2473696935669,45.0084064100143
-93.2941097591468,45.0020532978034
-93.2423221614951,44.9479495455651
-93.2724990871714,44.9796259399615
-93.3120424624477,45.0022843105139
-93.2742956710273,44.9807814418241
-93.2834078309264,45.008960332007
-93.2707642526099,44.9808659281911
-93.3004463988042,44.9889739895649
-93.27881907925,44.9784071983187
-93.280022657339,44.9764626280241
-93.3063327363659,45.0114245867117
-93.2724990871714,44.9796259399615
-93.2759247154894,44.9725101809971
-93.3088521774629,45.0078278712109
-93.2603017882948,44.973563881689
-93.2742956710273,44.9807814418241
-93.2994320669995,44.9833796783733
-93.3051027262479,44.9896958995288
-93.2731162414497,44.981647575906
-93.2665890421711,45.0131571781965
-93.2749556821312,44.9817221473707
-93.2718830845334,44.9800647031563
-93.2900130210397,44.9483642014756
-93.2867928526986,44.9528496550153
-93.2683744725444,44.9500759026016
-93.297505314564,45.0221832403873
-93.2625581164383,44.9622565767649
-93.2724990871714,44.9796259399615
-93.2879897625933,45.0020332222356
-93.2895219794475,44.9996871601828
-93.2531266548631,44.9889569691506
-93.3069451978451,45.0069152151947
-93.2531410189244,44.9483670847243
-93.2638325841797,44.9639669025161
-93.2753472954928,44.9775822613039
-93.2724990871714,44.9796259399615
-93.2620173710615,44.9465448687068
-93.2733809129802,44.9608999852383
-93.2707741125185,44.9833095980938
-93.2800804558427,44.9698630791359
-93.261092944447,44.9622593715997
0,0
-93.3139609845185,45.0042231116928
-93.2781973579368,44.976944472966
-93.2603017882948,44.973563881689
-93.236149928806,44.9675142421457
-93.2530726346734,44.9968930279978
-93.2731090693005,44.9791866752277
-93.2879890987383,44.9996854571894
-93.2724990871714,44.9796259399615
-93.2323846573607,44.9483756314738
-93.3069606219185,44.9946897535077
-93.2635193407418,44.9987034332324
-93.2734221097191,44.9754328446712
-93.3013234150329,44.9914966354511
-93.303791524598,45.0078017176792
-93.2892916990194,45.015807156266
-93.2763263648293,44.9787944214381
-93.2719634055979,44.9816549707868
-93.2938436242608,45.0295595087863
-93.2614053542483,44.9488394123187
-93.2834078309264,45.008960332007
-93.2773219038783,44.9791533269257
-93.2734221097191,44.9754328446712
-93.2734221097191,44.9754328446712
-93.2724990871714,44.9796259399615
-93.2933507572919,44.9991529189298
-93.2987984888228,44.9826211134876
-93.2718830845334,44.9800647031563
-93.303166122887,45.0008771673756
0,0
-93.272736414883,44.9841069750268
-93.2710170960231,44.9750630764936
-93.3034371616763,44.9998316597249
-93.3000712830028,44.9914975693407
-93.3044171338197,45.0069026402908
-93.274884949684,44.976060369822
-93.2645817881098,44.9483539463912
-93.3013671028002,44.9808701537135
-93.2731090693005,44.9791866752277
-93.2724990871714,44.9796259399615
-93.3122969884054,45.0304224715888
-93.2493236604639,44.9483692126699
-93.2781973579368,44.976944472966
-93.2603017882948,44.973563881689
-93.3122969884054,45.0304224715888
-93.2731090693005,44.9791866752277
-93.2753472954928,44.9775822613039
-93.2724990871714,44.9796259399615
-93.2491222447025,45.0158711011669
0,0
-93.2530726346734,44.9968930279978
-93.2724990871714,44.9796259399615
-93.2753472954928,44.9775822613039
-93.3044394560562,45.0046759737516
-93.2734221097191,44.9754328446712
-93.2724990871714,44.9796259399615
-93.2731162414497,44.981647575906
-93.3122969884054,45.0304224715888
-93.2747730393625,44.9828265415692
-93.2941097591468,45.0020532978034
0,0
-93.272747777673,44.9368466332322
-93.2820956303499,44.9715827712794
-93.3122969884054,45.0304224715888
-93.2731090693005,44.9791866752277
-93.3013234150329,44.9914966354511
-93.3013234150329,44.9914966354511
-93.3059875766842,45.0344132210615
-93.267657218994,44.963317350773
-93.2764310284414,44.976807504401
-93.2478055732108,44.9707711279523
0,0
-93.3069451978451,45.0069152151947
-93.2724990871714,44.9796259399615
-93.3044394560562,45.0046759737516
-93.2617602534643,44.9717899281156
-93.2719595078078,44.980832637418
-93.3060620245634,44.9807433161045
-93.2620360254767,44.9493657081292
-93.2925875719827,45.0002470764104
-93.2724990871714,44.9796259399615
-93.2731406621507,44.9808082812327
-93.2724990871714,44.9796259399615
-93.3084761256169,45.0040393023867
-93.2970040564321,44.9488120804841
-93.2820956303499,44.9715827712794
-93.303747658066,45.0033970497193
-93.2665890421711,45.0131571781965
-93.3069451978451,45.0069152151947
-93.2970040564321,44.9488120804841
-93.2724990871714,44.9796259399615
-93.2724990871714,44.9796259399615
0,0
-93.310132046774,45.0078295898403
-93.2562592590235,44.9983202296146
-93.2956373586605,44.9997090475509
-93.2830213514367,44.9474748143673
-93.2724990871714,44.9796259399615
-93.2753472954928,44.9775822613039
-93.2710652223661,44.9783385023146
-93.2710652223661,44.9783385023146
-93.2955925354228,45.0194610728015
-93.2719595078078,44.980832637418
-93.2547344397956,44.9694621378814
-93.2724990871714,44.9796259399615
-93.285652277952,44.972596640731
-93.2724990871714,44.9796259399615
-93.3006112046245,44.9995352200623
-93.3004463988042,44.9889739895649
-93.2719595078078,44.980832637418
-93.2321194773837,44.9296032479888
-93.2724990871714,44.9796259399615
0,0
-93.3000712830028,44.9914975693407
-93.3139609845185,45.0042231116928
-93.2719595078078,44.980832637418
-93.2719542373921,44.9824690658485
-93.2718830845334,44.9800647031563
-93.2753472954928,44.9775822613039
-93.288015923331,45.0130261374433
-93.2724990871714,44.9796259399615
-93.2864648903648,45.0020300298093
0,0
-93.2719595078078,44.980832637418
-93.288015923331,45.0130261374433
-93.2633085959762,44.9483546139572
-93.2785177043536,44.9755385549238
-93.3006731156156,44.9968708136761
-93.2719595078078,44.980832637418
-93.2666646884029,44.9791239233928
