"perc_white","perc_poverty"
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.851110038610039,0.154440154440154
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
0.431241283124128,0.288702928870293
