"beta0","beta1","beta2","beta3"
-6.66857446323456,-2.761492977622,-1.06143477425448,0.648893056020106
-6.67033784022158,-2.75012473021525,-1.06143477425448,0.689901549398574
-6.68296955694383,-2.75012473021525,-0.94415723379448,0.685117113224662
-6.69412497950628,-2.75012473021525,-0.625270022014756,0.676835066807028
-6.69412497950628,-2.75012473021525,-0.625270022014756,0.676835066807028
-6.69412497950628,-2.75012473021525,-0.625270022014756,0.676835066807028
-6.71895691748468,-2.74340066060869,-0.625270022014756,0.676835066807028
-6.71895691748468,-2.74340066060869,-0.294285784171743,0.676835066807028
-6.71895691748468,-2.74340066060869,-0.69203446853917,0.729784167652842
-6.71895691748468,-2.74340066060869,-0.69203446853917,0.694494013679011
-6.71895691748468,-2.74340066060869,-0.69203446853917,0.694494013679011
-6.71895691748468,-2.74340066060869,-0.316050915121867,0.702280110275581
-6.71895691748468,-2.74340066060869,-0.316050915121867,0.702280110275581
-6.71895691748468,-2.74340066060869,-0.316050915121867,0.702280110275581
-6.72357199194526,-2.81357617809658,-0.123864558284848,0.702280110275581
-6.72245014715037,-2.81357617809658,-0.123864558284848,0.711586792556682
-6.7377997077868,-2.81357617809658,-0.123864558284848,0.70374612448842
-6.7377997077868,-2.81357617809658,-0.163436839960452,0.70374612448842
-6.7377997077868,-2.81357617809658,-0.163436839960452,0.70374612448842
-6.7377997077868,-2.81357617809658,-0.014161568934845,0.70374612448842
-6.7377997077868,-2.81357617809658,-0.0597111113861392,0.722095216878657
-6.7377997077868,-2.81357617809658,-0.0597111113861392,0.661575714379128
-6.72505055820003,-2.79009910891898,-0.154249860069949,0.664425281106456
-6.72505055820003,-2.79009910891898,-0.154249860069949,0.664425281106456
-6.72505055820003,-2.79009910891898,-0.154249860069949,0.664425281106456
-6.72505055820003,-2.76479494304779,-0.179719058065145,0.664425281106456
-6.72505055820003,-2.76479494304779,0.0643145053575082,0.61747892299038
-6.74758322394771,-2.76479494304779,0.0643145053575082,0.61747892299038
-6.71222035917482,-2.78501075798684,-0.24614341066367,0.61747892299038
-6.67670262775919,-2.87669299059006,-0.234434482134359,0.634153741868918
-6.67670262775919,-2.87669299059006,-0.234434482134359,0.64084490170038
-6.65096835087148,-2.87669299059006,-0.234434482134359,0.64084490170038
-6.65043931775209,-2.90160640171245,-0.234434482134359,0.612582609120987
-6.61472555857661,-2.90160640171245,-0.234434482134359,0.612582609120987
-6.61472555857661,-2.90160640171245,-0.234434482134359,0.561257135571283
-6.61439737744841,-2.90160640171245,-0.131114069829087,0.561257135571283
-6.61439737744841,-2.90160640171245,-0.131114069829087,0.561257135571283
-6.61439737744841,-2.90160640171245,-0.131114069829087,0.561257135571283
-6.61439737744841,-2.90160640171245,0.0196525262676167,0.561257135571283
-6.61439737744841,-2.8725887583816,0.0196525262676167,0.505822450811426
-6.61439737744841,-2.8725887583816,0.0251145629092203,0.514461329180052
-6.61439737744841,-2.8725887583816,0.0251145629092203,0.519375593392917
-6.61439737744841,-2.8725887583816,0.0911812650742654,0.541136616111976
-6.64908836204179,-2.80686160187472,0.0911812650742654,0.541136616111976
-6.64908836204179,-2.80686160187472,0.0911812650742654,0.541136616111976
-6.64908836204179,-2.80686160187472,0.0911812650742654,0.517002097360219
-6.64908836204179,-2.80686160187472,-0.0155302504250274,0.511131762828709
-6.58110520612668,-2.84926974800494,-0.0155302504250274,0.511131762828709
-6.58110520612668,-2.89435523220766,-0.191743942913771,0.511131762828709
-6.58110520612668,-2.84152302643577,-0.24320296540755,0.493460353379253
-6.56396032642192,-2.84152302643577,-0.24320296540755,0.493460353379253
-6.56396032642192,-2.93591654572219,-0.24320296540755,0.493460353379253
-6.5469700569554,-2.93591654572219,-0.24320296540755,0.493460353379253
-6.5469700569554,-2.90974523803005,-0.24320296540755,0.487583411489871
-6.5469700569554,-2.90974523803005,-0.24320296540755,0.524367418108743
-6.58355185747418,-2.90974523803005,-0.24320296540755,0.530316135922328
-6.58355185747418,-2.90974523803005,-0.292484097625337,0.581986333704244
-6.61695368036824,-2.82525830908255,-0.292484097625337,0.581986333704244
-6.66019975412405,-2.82525830908255,-0.368539417037781,0.568097324758995
-6.5861712723267,-2.84546779641138,-0.575271382752004,0.542335442330696
-6.56598575031676,-2.84546779641138,-0.575271382752004,0.542335442330696
-6.56598575031676,-2.8613221935708,-0.575271382752004,0.542335442330696
-6.56598575031676,-2.91561933004725,-0.575271382752004,0.560094520465062
-6.56598575031676,-2.91561933004725,-0.586538220342691,0.534709228285413
-6.57558510546248,-2.91561933004725,-0.179344351267136,0.471558879363688
-6.57558510546248,-2.91561933004725,-0.179344351267136,0.471558879363688
-6.57558510546248,-2.82494126037065,-0.179344351267136,0.535695779537767
-6.57558510546248,-2.82494126037065,-0.179344351267136,0.486402032775885
-6.57558510546248,-2.82494126037065,-0.189861746581168,0.48231305348995
-6.57295811272658,-2.90724033757195,-0.189861746581168,0.48231305348995
-6.58178356247015,-2.90724033757195,-0.189861746581168,0.523178823252588
-6.58178356247015,-2.90724033757195,-0.189861746581168,0.523178823252588
-6.57309712322444,-2.90724033757195,-0.487627058787665,0.575793488626205
-6.57309712322444,-2.90724033757195,-0.487627058787665,0.575793488626205
-6.57309712322444,-2.82981988695824,-0.75535330905171,0.575793488626205
-6.57309712322444,-2.90278526841968,-0.528751441345019,0.575793488626205
-6.57818940529534,-2.92678229837923,-0.528751441345019,0.600022217701536
-6.56435853480424,-2.91099073438659,-0.555774855550078,0.584529556102622
-6.56435853480424,-2.88231610242249,-0.555774855550078,0.584529556102622
-6.60819149167049,-2.84399883977702,-0.613819314560356,0.584529556102622
-6.60819149167049,-2.87503106913675,-0.613819314560356,0.555149928748321
-6.60819149167049,-2.87503106913675,-0.126622967289686,0.555149928748321
-6.60819149167049,-2.87503106913675,-0.126622967289686,0.555149928748321
-6.60819149167049,-2.87503106913675,-0.0516444216697211,0.555149928748321
-6.62371473540289,-2.87503106913675,-0.0516444216697211,0.554253537166317
-6.62842319685896,-2.87503106913675,-0.0516444216697211,0.554253537166317
-6.62842319685896,-2.87503106913675,-0.0516444216697211,0.556202631253496
-6.62842319685896,-2.87503106913675,-0.0516444216697211,0.572689519316254
-6.62842319685896,-2.87503106913675,-0.347064787319978,0.572689519316254
-6.62842319685896,-2.90931183353168,-0.294238300919495,0.572689519316254
-6.6164306811682,-2.92198913245881,-0.294238300919495,0.58786430827911
-6.61567635099455,-2.92198913245881,-0.294238300919495,0.610608581206657
-6.61567635099455,-2.88209544368401,-0.294238300919495,0.610608581206657
-6.64342228208834,-2.88209544368401,-0.294238300919495,0.609962703272105
-6.65562182559657,-2.88209544368401,-0.167748340810857,0.609962703272105
-6.65562182559657,-2.85387048428096,-0.167748340810857,0.609962703272105
-6.65562182559657,-2.85387048428096,0.106501288475389,0.582451162663804
-6.67042866874416,-2.85387048428096,0.106501288475389,0.554036849371228
-6.67042866874416,-2.85387048428096,0.106501288475389,0.553883225702262
-6.65319060584056,-2.85387048428096,0.106501288475389,0.531650008634095
-6.65319060584056,-2.78553644630405,0.106501288475389,0.501002623799474
-6.65319060584056,-2.78553644630405,0.0929683274050325,0.552008692477446
-6.65319060584056,-2.78553644630405,0.0929683274050325,0.518121176209433
-6.65319060584056,-2.78553644630405,0.0929683274050325,0.509239161279886
-6.65319060584056,-2.78553644630405,0.0929683274050325,0.548100098141589
-6.64084820296322,-2.78988524662059,-0.118711159526167,0.515887575228286
-6.64385308961915,-2.77728182065144,-0.118711159526167,0.527386202630513
-6.64385308961915,-2.77728182065144,-0.118711159526167,0.527386202630513
-6.66097240192258,-2.77728182065144,-0.118711159526167,0.544240566172786
-6.66097240192258,-2.77728182065144,-0.118711159526167,0.554483268922051
-6.66097240192258,-2.77728182065144,-0.118711159526167,0.554483268922051
-6.6755822104683,-2.76210593733635,-0.118711159526167,0.554483268922051
-6.69064958803236,-2.76210593733635,-0.118711159526167,0.554483268922051
-6.69209307202415,-2.75375044655564,-0.163756148868318,0.554483268922051
-6.69209307202415,-2.75375044655564,-0.163756148868318,0.525399188981909
-6.69209307202415,-2.68921289391553,0.204404377295003,0.524394487933886
-6.68905820482955,-2.68921289391553,0.204404377295003,0.524394487933886
-6.67563924340386,-2.72864606875595,0.204404377295003,0.524394487933886
-6.67563924340386,-2.72864606875595,0.204404377295003,0.524394487933886
-6.67563924340386,-2.72864606875595,-0.316604509474991,0.617275798869805
-6.71485071127517,-2.72864606875595,-0.316604509474991,0.617275798869805
-6.71485071127517,-2.70769217338249,-0.316604509474991,0.617275798869805
-6.71485071127517,-2.70671210777391,-0.444439074539793,0.617275798869805
-6.71485071127517,-2.70671210777391,-0.444439074539793,0.617275798869805
-6.71485071127517,-2.71388789828549,-0.423179231071013,0.617275798869805
-6.71485071127517,-2.68802322478844,-0.423179231071013,0.634585543980924
-6.73822137847793,-2.68802322478844,-0.423179231071013,0.679112495558117
-6.73822137847793,-2.68802322478844,-0.423179231071013,0.679112495558117
-6.74054910945758,-2.71791579979221,-0.423179231071013,0.679112495558117
-6.74054910945758,-2.71791579979221,-0.423179231071013,0.679112495558117
-6.74054910945758,-2.68272381534427,-0.423179231071013,0.660073446980173
-6.74054910945758,-2.68272381534427,-0.423179231071013,0.660073446980173
-6.74054910945758,-2.68272381534427,-0.423179231071013,0.660073446980173
-6.73132593781672,-2.68272381534427,-0.423179231071013,0.668615051653393
-6.73132593781672,-2.73904590899088,0.0161242417287125,0.668615051653393
-6.73132593781672,-2.82693666022246,-0.308990077312831,0.695658922980272
-6.73132593781672,-2.79735480703862,-0.308990077312831,0.695117082264199
-6.72585408673315,-2.79735480703862,-0.0783062828420943,0.695117082264199
-6.72452885197337,-2.79735480703862,-0.403621177608981,0.708563025594842
-6.72452885197337,-2.74323363629162,-0.403621177608981,0.681108000542978
-6.72452885197337,-2.74323363629162,-0.403621177608981,0.681108000542978
-6.72179034985426,-2.74323363629162,-0.403621177608981,0.681108000542978
-6.72179034985426,-2.74323363629162,-0.403621177608981,0.677038942722247
-6.72179034985426,-2.73124618539685,-0.281302472836063,0.677038942722247
-6.72179034985426,-2.73124618539685,-0.458698531817396,0.677038942722247
-6.76961196102247,-2.60222133739082,-0.458698531817396,0.677038942722247
-6.76961196102247,-2.6626920876068,-0.458698531817396,0.677060116531633
-6.76961196102247,-2.56579304628068,-0.458698531817396,0.677060116531633
-6.7998433254809,-2.56579304628068,-0.473446309623538,0.677060116531633
-6.7998433254809,-2.55343762941014,-0.473446309623538,0.668055179270247
-6.7998433254809,-2.55343762941014,-0.251372256434591,0.609688230289481
-6.80330970678178,-2.55343762941014,-0.251372256434591,0.675633279503615
-6.80330970678178,-2.55343762941014,-0.251372256434591,0.721215647012968
-6.80330970678178,-2.57256656438258,-0.596586010181402,0.737552383542404
-6.80330970678178,-2.63589104329132,-0.657765273725994,0.737552383542404
-6.80330970678178,-2.62794115803069,-0.657765273725994,0.737725934423445
-6.80330970678178,-2.62794115803069,-0.657765273725994,0.737725934423445
-6.80568200530134,-2.59202704841919,-0.510914402089736,0.742644812963329
-6.80568200530134,-2.59202704841919,-0.510914402089736,0.742644812963329
-6.80568200530134,-2.59202704841919,-0.534506449850133,0.742644812963329
-6.80568200530134,-2.59202704841919,-0.534506449850133,0.707235504047696
-6.80568200530134,-2.59202704841919,-0.534506449850133,0.707235504047696
-6.7943440453446,-2.57106922250706,-0.534506449850133,0.707235504047696
-6.7943440453446,-2.57106922250706,-0.322135969067109,0.690806716217119
-6.7943440453446,-2.57561572752455,-0.322135969067109,0.682937557205778
-6.80762846569196,-2.65702757079834,-0.322135969067109,0.682937557205778
-6.80624921341365,-2.56760107138207,-0.322135969067109,0.642994822663425
-6.74115280736769,-2.56760107138207,-0.322135969067109,0.642994822663425
-6.78580321492679,-2.56760107138207,-0.386425507965665,0.58598293129228
-6.78580321492679,-2.59616712684743,-0.386425507965665,0.58598293129228
-6.78580321492679,-2.52063397257063,-0.118685841323429,0.608308665067324
-6.81888976960223,-2.52063397257063,-0.102032349335875,0.608895049971611
-6.81888976960223,-2.51519788761067,-0.102032349335875,0.608895049971611
-6.81888976960223,-2.51519788761067,-0.102032349335875,0.608895049971611
-6.81888976960223,-2.51519788761067,-0.102032349335875,0.608895049971611
-6.81888976960223,-2.53953397730526,-0.0214437386421095,0.608895049971611
-6.81888976960223,-2.58221702975154,0.355874223975275,0.608895049971611
-6.81134498372028,-2.56508342025081,0.00501693570642048,0.63293617083954
-6.78537740747705,-2.56508342025081,-0.0244662699301885,0.625791838000168
-6.78537740747705,-2.56508342025081,-0.0244662699301885,0.625791838000168
-6.78877556465489,-2.58113726397462,-0.211263071695584,0.625791838000168
-6.78877556465489,-2.58113726397462,-0.211263071695584,0.637799298543532
-6.78877556465489,-2.58113726397462,-0.0448214725390912,0.637799298543532
-6.79733409775078,-2.58113726397462,-0.0448214725390912,0.651693992466967
-6.79733409775078,-2.61210921964761,-0.0448214725390912,0.651693992466967
-6.79733409775078,-2.67470976880843,-0.0448214725390912,0.651693992466967
-6.79733409775078,-2.67470976880843,-0.0448214725390912,0.678088081238286
-6.7408162011247,-2.83881748231682,-0.0448214725390912,0.678088081238286
-6.7408162011247,-2.80502535514425,-0.0448214725390912,0.678088081238286
-6.7408162011247,-2.8067414718127,-0.0448214725390912,0.721547541921545
-6.7635182141612,-2.75241693230904,0.0479184987923846,0.680725969833781
-6.78351662597086,-2.72496364828232,0.0581323918199839,0.680725969833781
-6.78351662597086,-2.68857915939783,0.0581323918199839,0.684590245796227
-6.78232010827164,-2.68857915939783,0.0581323918199839,0.684590245796227
-6.78232010827164,-2.66523874429133,0.0581323918199839,0.684590245796227
-6.78232010827164,-2.73736842494951,0.0581323918199839,0.684590245796227
-6.78232010827164,-2.73736842494951,-0.0247846766456458,0.684590245796227
-6.77695272619028,-2.73736842494951,-0.0608701611169758,0.666824605211684
-6.77695272619028,-2.71599337916029,-0.0608701611169758,0.693972307438088
-6.77695272619028,-2.71599337916029,-0.0608701611169758,0.693972307438088
-6.77695272619028,-2.71599337916029,-0.0608701611169758,0.693972307438088
-6.76699581299132,-2.68962742531868,-0.0608701611169758,0.693972307438088
-6.76699581299132,-2.72342073989135,-0.106248527060782,0.693972307438088
-6.76699581299132,-2.75023195007677,-0.105703779724276,0.693972307438088
-6.76731639369204,-2.75023195007677,-0.105703779724276,0.693972307438088
-6.76731639369204,-2.71313805893858,-0.105703779724276,0.693972307438088
-6.76731639369204,-2.70474330007731,-0.144523125515239,0.693972307438088
-6.76720525295733,-2.70474330007731,-0.457910723544574,0.6939306756108
-6.76720525295733,-2.70474330007731,-0.560269759897771,0.720186510929169
-6.77434048801044,-2.70474330007731,0.00619913064452404,0.701166814515656
-6.77434048801044,-2.70474330007731,0.0123658852410361,0.701166814515656
-6.77434048801044,-2.70474330007731,0.0123658852410361,0.65310720737473
-6.77434048801044,-2.70474330007731,0.0123658852410361,0.65310720737473
-6.77434048801044,-2.7250960870554,0.0998201094163864,0.65310720737473
-6.76607379131104,-2.74339536234765,0.0998201094163864,0.65310720737473
-6.76607379131104,-2.74339536234765,0.0998201094163864,0.65310720737473
-6.76607379131104,-2.74339536234765,0.0998201094163864,0.662628850399196
-6.76607379131104,-2.74339536234765,0.0998201094163864,0.673115734101523
-6.76607379131104,-2.74339536234765,0.0998201094163864,0.672611854479933
-6.76607379131104,-2.79231808572381,0.0998201094163864,0.672611854479933
-6.78344062829125,-2.7167725370257,0.084199705584008,0.672611854479933
-6.78344062829125,-2.7167725370257,0.084199705584008,0.692423685340589
-6.78344062829125,-2.72377166085185,-0.116007294656205,0.705451086400572
-6.78344062829125,-2.72377166085185,-0.116007294656205,0.705451086400572
-6.78344062829125,-2.69808171665004,-0.116007294656205,0.705451086400572
-6.78344062829125,-2.72559824453948,-0.116007294656205,0.73369488435418
-6.78344062829125,-2.70152029230896,-0.116007294656205,0.73369488435418
-6.79330200302416,-2.70152029230896,-0.195731781703423,0.740930053853016
-6.79330200302416,-2.70152029230896,-0.154576821313936,0.744875788385077
-6.79330200302416,-2.70152029230896,-0.0875986032706326,0.744875788385077
-6.81487114217969,-2.70152029230896,-0.0875986032706326,0.75267513733894
-6.81669703971595,-2.70636374100625,-0.118243937074452,0.706372350776051
-6.7964160041701,-2.70636374100625,-0.122639001454808,0.706372350776051
-6.79504831960736,-2.70636374100625,-0.122639001454808,0.706372350776051
-6.77632011452354,-2.74481320328624,-0.122639001454808,0.751869106336112
-6.77632011452354,-2.74481320328624,-0.122639001454808,0.751869106336112
-6.78011771543743,-2.76757052767433,-0.123401806530343,0.7150776785759
-6.79179839904664,-2.76757052767433,-0.0864794615639179,0.7150776785759
-6.79179839904664,-2.77986822827226,-0.0864794615639179,0.721690800675789
-6.79179839904664,-2.77986822827226,-0.0864794615639179,0.721690800675789
-6.7355482295198,-2.77986822827226,-0.0864794615639179,0.713100868589934
-6.74827756874818,-2.77408066818768,-0.228140801285093,0.713100868589934
-6.74827756874818,-2.71755007073153,-0.228140801285093,0.719763745038399
-6.74827756874818,-2.76176667113589,-0.349910469771697,0.64376372500342
-6.74827756874818,-2.73264815179996,-0.331307376591286,0.64376372500342
-6.74827756874818,-2.73264815179996,-0.331307376591286,0.64376372500342
-6.74827756874818,-2.61108786754107,-0.4023047643954,0.64376372500342
-6.74827756874818,-2.66976160734663,-0.4023047643954,0.64376372500342
-6.72556653471092,-2.66976160734663,-0.432767107916832,0.64376372500342
-6.72556653471092,-2.66976160734663,-0.432767107916832,0.640362940827297
-6.72810383433887,-2.7168793834727,-0.432767107916832,0.640362940827297
-6.7134368476005,-2.7168793834727,-0.255601610158762,0.667349421431785
-6.72741015293023,-2.7168793834727,-0.401605289191976,0.667349421431785
-6.69984440033065,-2.7168793834727,-0.401605289191976,0.6136564666536
-6.69984440033065,-2.74775176782322,-0.401605289191976,0.6136564666536
-6.69984440033065,-2.73868113204027,-0.330000135138745,0.6136564666536
-6.69984440033065,-2.73868113204027,-0.330000135138745,0.65388545574724
-6.69531683699489,-2.73868113204027,-0.330000135138745,0.65388545574724
-6.69531683699489,-2.73868113204027,-0.330000135138745,0.65388545574724
-6.69531683699489,-2.73868113204027,-0.330000135138745,0.65388545574724
-6.69531683699489,-2.73868113204027,-0.330000135138745,0.65388545574724
-6.71859033355906,-2.74982693482798,-0.330000135138745,0.640335124802529
-6.71859033355906,-2.74982693482798,-0.330000135138745,0.61825654482277
-6.7190652518493,-2.65188615624601,-0.5710239270683,0.61825654482277
-6.7190652518493,-2.62798876137688,-0.5710239270683,0.653808954479253
-6.78478292915438,-2.50373806271656,-0.274035013301025,0.685269176001784
-6.79567311933584,-2.50373806271656,-0.384403151780591,0.685269176001784
-6.79567311933584,-2.60663918348654,-0.384403151780591,0.685269176001784
-6.79173637008947,-2.60663918348654,-0.0781873125311083,0.685269176001784
-6.79173637008947,-2.74845171796033,-0.0781873125311083,0.685269176001784
-6.73640075923752,-2.81871275360304,-0.0357202587313104,0.720919631898545
-6.73640075923752,-2.81871275360304,-0.337541054847088,0.720919631898545
-6.73325159870169,-2.81736349161143,-0.337541054847088,0.764097414190449
-6.75751678814002,-2.78349087346001,-0.337541054847088,0.747933650521982
-6.75751678814002,-2.78349087346001,-0.287087183794239,0.723822599833255
-6.75751678814002,-2.77042530576852,-0.287087183794239,0.723822599833255
-6.7588000033715,-2.77042530576852,-0.679316566732426,0.758435032505153
-6.7588000033715,-2.77042530576852,-0.484179959172094,0.763879988034381
-6.7694023332563,-2.75554094273463,-0.625075797354247,0.780868417006314
-6.7696504199283,-2.72776111677555,-0.565864931014693,0.751485777383137
-6.76984434256735,-2.72776111677555,-0.565864931014693,0.722398504216986
-6.75079493987018,-2.72776111677555,-0.514707073492349,0.702328706018198
-6.7161617370559,-2.72776111677555,-0.514707073492349,0.702328706018198
-6.76735862581156,-2.70017630924052,-0.514707073492349,0.702328706018198
-6.76735862581156,-2.70345133042595,-0.352435043367528,0.702328706018198
-6.76071974272322,-2.7270244786061,-0.264572648040173,0.693510542126276
-6.7638548112329,-2.7270244786061,-0.264572648040173,0.709458066748653
-6.76265892287738,-2.7270244786061,-0.393748542250217,0.709458066748653
-6.73569756026779,-2.7270244786061,-0.60221083322821,0.709458066748653
-6.69964108384735,-2.7270244786061,-0.60221083322821,0.59094948569008
-6.69964108384735,-2.7270244786061,-0.124429212484191,0.59094948569008
-6.72406505821855,-2.7270244786061,0.0740890516419885,0.611497167301856
-6.74258599604726,-2.7270244786061,0.0740890516419885,0.654792705756622
-6.77064200046838,-2.73553210766573,0.0700301501469726,0.654792705756622
-6.77064200046838,-2.73553210766573,-0.286670894397843,0.7548035344945
-6.77064200046838,-2.72579929646795,-0.286670894397843,0.7548035344945
-6.78129073294697,-2.71070367560594,-0.286670894397843,0.70578203240398
-6.78129073294697,-2.69949626475313,-0.286670894397843,0.718027077384452
-6.7557488709645,-2.69949626475313,-0.286670894397843,0.666965347770072
-6.7557488709645,-2.69949626475313,-0.286670894397843,0.666965347770072
-6.7557488709645,-2.69949626475313,-0.286670894397843,0.703294205320472
-6.7557488709645,-2.80383089406745,-0.151771324314761,0.735630645412456
-6.7557488709645,-2.83577447760394,-0.151771324314761,0.735630645412456
-6.73763165566162,-2.83577447760394,-0.240202137978815,0.735630645412456
-6.73958345671116,-2.83577447760394,-0.255324089411387,0.74081441773789
-6.73958345671116,-2.8891414004516,-0.255324089411387,0.77008131325537
-6.72992384892551,-2.8891414004516,-0.458994133100117,0.727963061383689
-6.69923151022772,-2.8891414004516,-0.458994133100117,0.708984576756259
-6.69923151022772,-2.88839896620803,-0.404290901864129,0.708984576756259
-6.69923151022772,-2.88839896620803,-0.404290901864129,0.708984576756259
-6.67689898616763,-2.87696057605362,-0.418118937466767,0.656205857760293
-6.67099057469319,-2.87696057605362,-0.418118937466767,0.666315661536022
-6.68641041926745,-2.87842979023325,-0.418118937466767,0.666315661536022
-6.68596753789317,-2.87842979023325,-0.418118937466767,0.701248091130886
-6.68596753789317,-2.87842979023325,-0.418118937466767,0.692064684786974
-6.69722952442159,-2.87842979023325,-0.286067726039175,0.692064684786974
-6.68883374902782,-2.83055552163145,-0.532601958378656,0.683917914487324
-6.64725055311709,-2.90610397564818,-0.532601958378656,0.683917914487324
-6.64159789771167,-2.94445746196396,-0.532601958378656,0.710270426526772
-6.64159789771167,-2.91750530010457,-0.54221121416588,0.710270426526772
-6.64159789771167,-2.91750530010457,-0.892223219005122,0.745373155837116
-6.64159789771167,-2.91750530010457,-0.892223219005122,0.745373155837116
-6.65355978356671,-2.88504241067176,-0.674998535316601,0.745373155837116
-6.65355978356671,-2.88504241067176,-0.391747022985477,0.6058234689293
-6.61831212771241,-2.9263112918437,-0.391747022985477,0.592381378785285
-6.61831212771241,-2.9263112918437,-0.391747022985477,0.592381378785285
-6.61831212771241,-2.9263112918437,-0.391747022985477,0.592381378785285
-6.62409420490135,-2.9263112918437,-0.391747022985477,0.583009477582496
-6.62409420490135,-2.83037898804872,-0.391747022985477,0.583009477582496
-6.62409420490135,-2.83037898804872,-0.250414840875282,0.519240147783592
-6.62409420490135,-2.83037898804872,-0.250414840875282,0.524171889036554
-6.63612688797676,-2.84764202392394,-0.290722899123712,0.524171889036554
-6.61638978178025,-2.7989757547374,-0.202476442192408,0.494905943419534
-6.61638978178025,-2.80091822471729,-0.202476442192408,0.488435382566639
-6.61799133215329,-2.80091822471729,-0.202476442192408,0.544446378805229
-6.63119983097677,-2.77900995160679,-0.202476442192408,0.544446378805229
-6.63119983097677,-2.80742802704899,-0.11499895907378,0.551003336296303
-6.67708120122882,-2.77391601126044,-0.11499895907378,0.554172272077695
-6.67708120122882,-2.77391601126044,0.031414775818677,0.554172272077695
-6.67853597701537,-2.73602948620808,0.031414775818677,0.554172272077695
-6.71774505507268,-2.73602948620808,0.0463818406060984,0.554172272077695
-6.71774505507268,-2.75561403637706,0.2451575886282,0.554172272077695
-6.71774505507268,-2.65775258068666,0.2451575886282,0.500844401268341
-6.71774505507268,-2.65775258068666,0.0357349588058639,0.520325618359075
-6.71297708785608,-2.65775258068666,0.14643240730472,0.501739181891701
-6.70467721496158,-2.65775258068666,-0.201562926291028,0.564088543833982
-6.70467721496158,-2.66154791929629,-0.201562926291028,0.57818050643923
-6.70467721496158,-2.66154791929629,-0.15521663386638,0.538575721576454
-6.67831304672103,-2.67295785803479,-0.121422535442476,0.538575721576454
-6.67831304672103,-2.67295785803479,-0.269423315446883,0.538575721576454
-6.67831304672103,-2.67295785803479,-0.153823698809117,0.538575721576454
-6.67831304672103,-2.78120213111493,-0.318652475702583,0.546057537446005
-6.67831304672103,-2.78120213111493,0.237094784698756,0.520643488257302
-6.6523998878635,-2.78120213111493,0.237094784698756,0.520643488257302
-6.6523998878635,-2.7246529592857,0.237094784698756,0.520643488257302
-6.69636694291669,-2.7246529592857,0.237094784698756,0.520643488257302
-6.69636694291669,-2.7246529592857,0.140790332593925,0.529996582070421
-6.69636694291669,-2.75749838872852,0.312576589334145,0.51110514178048
-6.69636694291669,-2.67916315599717,0.312576589334145,0.51110514178048
-6.69636694291669,-2.67916315599717,-0.199952427749319,0.539152145069234
-6.69636694291669,-2.67916315599717,-0.199952427749319,0.539152145069234
-6.69636694291669,-2.67916315599717,-0.199952427749319,0.539152145069234
-6.69636694291669,-2.67916315599717,-0.199952427749319,0.539152145069234
-6.67260982767976,-2.68553769880828,-0.205365729213843,0.629201249137802
-6.6688464378875,-2.68553769880828,-0.333971978332529,0.629201249137802
-6.6688464378875,-2.7600860909053,-0.496912360908167,0.622508456948855
-6.67952874346953,-2.77425985706866,-0.496912360908167,0.622508456948855
-6.67952874346953,-2.77425985706866,-0.496912360908167,0.66475974896872
-6.65490077078767,-2.85366355596869,-0.684213122493778,0.66475974896872
-6.65490077078767,-2.85366355596869,-0.684213122493778,0.66475974896872
-6.65490077078767,-2.85366355596869,-0.684213122493778,0.636280212659767
-6.61916549489062,-2.8025402076748,-0.684213122493778,0.636280212659767
-6.61916549489062,-2.81169325021812,-0.985036860275227,0.636280212659767
-6.61916549489062,-2.84271919952692,-0.80862909757062,0.636280212659767
-6.61916549489062,-2.88144126351001,-0.80862909757062,0.636280212659767
-6.61916549489062,-2.88144126351001,-0.80862909757062,0.636280212659767
-6.61916549489062,-2.88144126351001,-0.915761913030541,0.658460277065357
-6.61916549489062,-2.88144126351001,-0.915761913030541,0.658460277065357
-6.61222789232973,-2.93532257682533,-0.915761913030541,0.702160324396091
-6.6275238001754,-2.93532257682533,-0.915761913030541,0.702160324396091
-6.63444253378966,-2.93532257682533,-0.915761913030541,0.695478441479866
-6.62169539233728,-2.93532257682533,-1.17402831068961,0.695478441479866
-6.62169539233728,-2.93532257682533,-1.17402831068961,0.695478441479866
-6.60731994230532,-2.84888263562014,-1.17402831068961,0.649977524534688
-6.60731994230532,-2.85306476283667,-1.17402831068961,0.649977524534688
-6.61247977810903,-2.85306476283667,-1.08194715274702,0.649977524534688
-6.61247977810903,-2.85306476283667,-0.653733286839072,0.649977524534688
-6.61247977810903,-2.85306476283667,-0.764575777097672,0.629749131039016
-6.61602125712937,-2.85306476283667,-0.462202911727756,0.629749131039016
-6.65584031476513,-2.86465407987695,-0.462202911727756,0.629749131039016
-6.63011844073474,-2.86465407987695,-0.462202911727756,0.60274441475685
-6.63803892650599,-2.79279982427303,-0.462202911727756,0.565560832534698
-6.63803892650599,-2.77454693221976,-0.462202911727756,0.565560832534698
-6.63803892650599,-2.77454693221976,-0.68817319036923,0.565560832534698
-6.63803892650599,-2.77454693221976,-0.68817319036923,0.568353695275416
-6.63803892650599,-2.71347063944076,-0.68817319036923,0.568353695275416
-6.63803892650599,-2.71214486705184,-0.50439262609547,0.520315509095805
-6.63803892650599,-2.71214486705184,-0.117419710129319,0.520315509095805
-6.63803892650599,-2.70858829186299,-0.61220695765463,0.520551924774127
